0,3.1340228610613494e-05
1,5.0788843734064734e-05
2,5.624021086743358e-05
3,5.750854383677955e-05
4,5.8112841878132395e-05
5,5.874457405117763e-05
6,5.943358444031176e-05
7,6.023958186668806e-05
8,6.112058661476743e-05
9,6.210771404873399e-05
10,6.316882401319424e-05
11,6.430154069849133e-05
12,6.549266026350248e-05
13,6.678747642478809e-05
14,6.803770277180165e-05
15,6.935821301673736e-05
16,7.068935464128372e-05
17,7.199331560864793e-05
18,7.33200641914386e-05
19,7.459345377460556e-05
20,7.58231694354259e-05
21,7.705061927467287e-05
22,7.826316516397349e-05
23,7.943297042820209e-05
24,8.055700842118762e-05
25,8.168282406522911e-05
26,8.276525362915609e-05
27,8.3833710213733e-05
28,8.492106686696759e-05
29,8.599346243058478e-05
30,8.694876764503723e-05
31,8.796058868933783e-05
32,8.892328312847085e-05
33,8.984294339970207e-05
34,9.076095460637643e-05
35,9.163541585501718e-05
36,9.250749173395671e-05
37,9.340679149161793e-05
38,9.431814988900155e-05
39,9.517422150562673e-05
40,9.601886557310297e-05
41,9.677467905173554e-05
42,9.768386019383509e-05
43,9.849747630388211e-05
44,9.92660500188465e-05
45,0.00010003280229186548
46,0.00010081501087295444
47,0.00010160817512378789
48,0.00010239457707992616
49,0.00010319230723452326
