cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AH,0.28002882995986916,0.2856305189756837,0.0016663011643446538,0.040820352329991635,0.22346175510252025,0.25294066922829,0.2856305189756837,0.303036170069092,0.34346391066581883,0.2824165446322249,0.2922601046414203,0.0018062682224711474,0.0425002143814728,0.2039208893308166,0.2662115092980165,0.2922601046414203,0.3134805904671924,0.32898728816059747
AI,0.6468447533167209,0.6565980564388766,0.00611312822886815,0.07818649646114187,0.5188781386457195,0.5945404514626584,0.6565980564388766,0.7189524274265243,0.7263437420954484,0.6439277589449233,0.6549292752340263,0.0061342099622147045,0.07832119740028688,0.5153001914299277,0.592779339164012,0.6549292752340263,0.7141795586783974,0.7234791556530609
AN,0.25722225924443226,0.2494975442662396,0.0033458789713559293,0.05784357329346044,0.1783813921250627,0.2275383213720155,0.2494975442662396,0.287378216786767,0.3383263688234044,0.23556971951534542,0.24921356674152487,0.0029754452947647184,0.0545476424308578,0.15996945606886037,0.20432267351155187,0.24921356674152487,0.2641905573681861,0.30738325625351237
AB,0.5369476444268272,0.5364571297046931,0.007147911959310771,0.08454532488145498,0.41010817539371813,0.4879790999810817,0.5364571297046931,0.5947043338932767,0.6570566884005681,0.5363802937771479,0.5366848704115015,0.007208303309131065,0.08490172736246927,0.40891441413864826,0.4872058176780085,0.5366848704115015,0.5948088245452332,0.6568365641629128
AO,0.25763824747629527,0.2604807310235373,0.0027117975109412894,0.05207492209251291,0.17913755966288614,0.237024831899516,0.2604807310235373,0.2760328057089919,0.3382282683815262,0.24353397983374167,0.2517023613095421,0.002689265640684731,0.05185812993817586,0.16055889010120572,0.22588425668852347,0.2517023613095421,0.25996603195893847,0.32312794385612065
AJ,0.3319789040704897,0.3384467073514516,0.0008597425559737148,0.029321366884470356,0.28306510731030843,0.3186828999613481,0.3384467073514516,0.3507327593732191,0.3655326576200725,0.2653832839540024,0.2647517217872439,0.0021123931489189676,0.04596077837590403,0.19515528525231624,0.24616657546613832,0.2647517217872439,0.2823900546919276,0.3412501797476697
AD,0.5595881513651825,0.569578257651372,0.007982054004470383,0.0893423416106293,0.42540715924247785,0.5024837847407846,0.569578257651372,0.6119067286999681,0.6879869004662094,0.559105712387066,0.5690430774317388,0.008029557109989167,0.08960779603354369,0.42450155328176853,0.5020214599731414,0.5690430774317388,0.610999489150348,0.688257566083823
AG,0.6526947551663855,0.6888778529573776,0.004373478651660113,0.06613228146419957,0.5317057132473761,0.6210012053441532,0.6888778529573776,0.6993129228545456,0.7164531239870147,0.6142996157586055,0.6478090607615034,0.004978742263037103,0.07056020311079825,0.49154962954223225,0.5624913135874565,0.6478090607615034,0.6634852548191984,0.6852432136366864
AL,0.32710686216840695,0.3303811822181084,0.0012815089225031956,0.03579816926189376,0.2732972085367317,0.29900189872826,0.3303811822181084,0.35357036163595323,0.37579402979796594,0.24320482522784703,0.2433113667889003,0.0017509955964629205,0.04184489928847864,0.17105469449370192,0.22222488753860226,0.2433113667889003,0.27852068199666347,0.2898352959963444
AK,0.4063063883618607,0.41915912477408274,0.002764998442705058,0.05258325249264311,0.3078595844782405,0.39480273082468254,0.41915912477408274,0.43650150719428127,0.4646809895576958,0.33153182704838235,0.33970587071088115,0.0045131098788476175,0.06717968352744465,0.22821948414719972,0.29450634911594153,0.33970587071088115,0.3786789835099734,0.418153170130641
AF,0.4857591555081392,0.47389712398907513,0.009044028509456946,0.09510009731570702,0.36329702638360667,0.40967819655583254,0.47389712398907513,0.5328614882436011,0.6410791175792567,0.48523965138334035,0.4713731492158835,0.009081241196226934,0.09529554657079697,0.3627030753563748,0.4095888940859135,0.4713731492158835,0.5323819718174204,0.6411435070361454
AA,0.5482406152366042,0.536248350848221,0.00882712246085502,0.09395276718040305,0.41073387972630593,0.5030145847228682,0.536248350848221,0.5962217755460302,0.6877349465307577,0.547758192529697,0.5363124160161507,0.008957768388702733,0.09464548794687855,0.40917221376792573,0.5025486288302128,0.5363124160161507,0.5955294613788868,0.688227885438085
AE,0.6830172439940032,0.6851660950543642,0.004912681565787565,0.07009052407984666,0.575996611061379,0.6373298060704149,0.6851660950543642,0.7306510213227749,0.77077186390869,0.6807252736832665,0.6830954120396862,0.004901411605692606,0.07001008217173156,0.5743576842011723,0.6342667338662082,0.6830954120396862,0.7280732908123071,0.7691741117840485
AC,0.551182912996606,0.5633145611414014,0.008198300372891276,0.0905444662742637,0.4258048681555972,0.4873192844573319,0.5633145611414014,0.5977300670109161,0.688025282101478,0.5505986824832841,0.564056121304933,0.00827594629010545,0.09097222812543095,0.4245706058362475,0.4867864880757683,0.564056121304933,0.5975463407318828,0.6883039466636194
AM,0.2793238548814916,0.27774951667566805,0.0030692259837221143,0.05540059551775697,0.19812514977353318,0.2556846662961794,0.27774951667566805,0.3073399855931974,0.3547566862346755,0.2405668427132344,0.2567953279805925,0.00261885765636667,0.051174775586871606,0.16615417385494394,0.2130550951448314,0.2567953279805925,0.26398202682568994,0.3107582355646308
