cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AH,0.23392409167935294,0.22002179879787448,0.002193427036603769,0.04683403715892715,0.17933506824757806,0.2018666737891851,0.22002179879787448,0.2738132647090563,0.30797588641791285,0.2108040757840811,0.20484548751693069,0.002563401865731812,0.05063004903939766,0.14634681596404078,0.17838206297822376,0.20484548751693069,0.24070239304596858,0.28934268721626666
AI,0.5928290838995438,0.6002712441313632,0.004126832340252723,0.06424042605908466,0.4861130316602339,0.5643066576129794,0.6002712441313632,0.6270690993844744,0.6725393242844082,0.5921922725227574,0.6005255688172405,0.004137215737598713,0.06432119197899486,0.4853671696824277,0.5638354074319302,0.6005255688172405,0.6255105815274609,0.6723598824452166
AN,0.5531845648346603,0.5643649565269881,0.008437252612688035,0.09185451873853585,0.39369712737061047,0.534308129946995,0.5643649565269881,0.5800857370539398,0.6883433064559076,0.5524170971153446,0.5632269075382395,0.008459679219082533,0.09197651449735705,0.3929984368005238,0.5331954775409978,0.5632269075382395,0.5791519423266573,0.688002141276939
AB,0.3858749128507697,0.3958250270824958,0.0032165672235764577,0.05671478840281834,0.29784424207276894,0.3484392874138691,0.3958250270824958,0.43387541295665194,0.4554144901951885,0.36423028863321677,0.3848905219216882,0.0033750316116158753,0.05809502226194491,0.2808379501635423,0.32370083660887283,0.3848905219216882,0.41035108190085484,0.43879664464098844
AO,0.572987904075528,0.5947349195070518,0.005783097297965512,0.07604667841507289,0.47025200161718084,0.5034151622746708,0.5947349195070518,0.6251806289477226,0.6730168874669558,0.5719940868076886,0.5934155596023457,0.005856100780865217,0.07652516436352957,0.4693408882289575,0.5011908054993686,0.5934155596023457,0.6253071645998955,0.6720576065657173
AJ,0.21590697270836454,0.21500886546595385,0.002914912275311078,0.053989927535708714,0.15605383104033133,0.16684986638814198,0.21500886546595385,0.2402024267146632,0.30197652030644745,0.202912525785347,0.2137782774543828,0.003206204372453447,0.05662335536201866,0.13451532704955693,0.1555232824411552,0.2137782774543828,0.23345147584440235,0.28985970566414704
AD,0.3522265971769791,0.3478492884392345,0.00401177833165326,0.06333860064489316,0.2708153602336711,0.3045525921761644,0.3478492884392345,0.3924414285045964,0.449559290428572,0.3179396559580383,0.302437510137187,0.004468289811158181,0.06684526767960602,0.22674112848335395,0.2783119648197583,0.302437510137187,0.35654861336218174,0.42569725444428197
AG,0.36687507409409437,0.3686020296375261,0.0037065388415697567,0.06088135052353682,0.2802245288720014,0.3093565580206398,0.3686020296375261,0.42031623792825623,0.44423566547039856,0.33875674552439905,0.3343393066157871,0.004288627074774021,0.06548761008598512,0.24627238635511167,0.2897292922951533,0.3343393066157871,0.3876036787324641,0.4300503945670129
AL,0.2096012745170839,0.20555101461099012,0.002758118928912302,0.05251779630670257,0.1475064075868613,0.17180739161845665,0.20555101461099012,0.23407638182145374,0.293015304897944,0.1944776902624676,0.18066134577606924,0.0033562567970131744,0.057933209793806305,0.1268981891931788,0.14907102444561798,0.18066134577606924,0.22625055320806411,0.2857254284431203
AK,0.5782520174736417,0.5944239660093436,0.004504780182858873,0.06711765924746536,0.4703824117435248,0.5480254432138004,0.5944239660093436,0.5973041526991778,0.6731362941189056,0.5779060019695171,0.5941708611269515,0.00447530964937632,0.06689775518936582,0.4702117730528528,0.5472525382630601,0.5941708611269515,0.5977380218994041,0.67187031946077
AF,0.5844900903293515,0.5938730403351027,0.0042608182987359045,0.06527494388152244,0.47120884257463025,0.5642788104040077,0.5938730403351027,0.6259773701956144,0.6731175329324364,0.5835980379238962,0.5931674048628719,0.004300284547629809,0.06557655486246444,0.47001405704163646,0.5628122157217706,0.5931674048628719,0.6258495060786871,0.6725337328451135
AA,0.3707503260290925,0.38294178677429574,0.00455374503425488,0.06748144214711835,0.28237206169910056,0.3009651606481621,0.38294178677429574,0.4436194275066895,0.45116193952279626,0.33466354389289593,0.3363081900263478,0.00486033063356564,0.06971607155861294,0.24828136178883642,0.263569579006643,0.3363081900263478,0.3929153676108326,0.43043853000992016
AE,0.5841462680851467,0.5727760740287129,0.004196675311508464,0.06478175137728576,0.4954382151033242,0.533769558941446,0.5727760740287129,0.6217981064093011,0.683954314683751,0.5812272546267061,0.5801200175682131,0.0038657365031336006,0.062175047270859395,0.4968603022630545,0.5272950190005111,0.5801200175682131,0.6202115196115612,0.6741115995752616
AC,0.3539852631926768,0.36676499507671784,0.002509394568090548,0.05009385758843641,0.2881137825525727,0.31177792822877193,0.36676499507671784,0.3869349743101629,0.42749708427190736,0.3258874486356065,0.32434355117798264,0.0028670963221878636,0.05354527357468503,0.2560371563740601,0.2795141988366404,0.32434355117798264,0.35915434271329094,0.4053127047352295
AM,0.5986198797966339,0.5969317643517693,0.003030433002347114,0.055049368773375726,0.5024272950679054,0.5953318927848521,0.5969317643517693,0.6254261438025088,0.6728367290655259,0.5977053446210167,0.5948643552660263,0.003073859638133754,0.05544239928190116,0.5010856980557649,0.5939675376375695,0.5948643552660263,0.6249218296616996,0.6724750607680602
