cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AH,0.29591271614526,0.28874581663737464,0.0023847510004975244,0.048833912402115855,0.23635892376328949,0.25512163148393674,0.28874581663737464,0.324748103366237,0.3736841505385434,0.23333952630951174,0.2194311513967624,0.001037966966848442,0.03221749473265173,0.19743071342138988,0.20848423317872083,0.2194311513967624,0.26438334557375914,0.28328358148037036
AI,0.17052979090032178,0.1809188302166225,0.004136845199476768,0.06431831154093497,0.093762489933475,0.11166556054314429,0.1809188302166225,0.20653923153189063,0.2741870677052103,0.1516100101295119,0.16276189348646417,0.004275105898275024,0.06538429397244436,0.07477759333259686,0.09330688208983674,0.16276189348646417,0.1896824529697639,0.25809805247340295
AN,0.1717873491880248,0.19055038009807343,0.004009372308124916,0.0633196044533201,0.09593730708749693,0.11610868076769107,0.19055038009807343,0.2006641220039386,0.27604132060010994,0.15162299890533326,0.16495656370086223,0.004053382124536393,0.06366617724142383,0.07770391277755204,0.0929968185420959,0.16495656370086223,0.18395962465356852,0.2564199583553518
AB,0.15831379201075768,0.1361675088990916,0.0028876725869399333,0.053737069020741476,0.09439161220720288,0.12589726161538914,0.1361675088990916,0.19724801188989788,0.24868014454789766,0.13226852287809143,0.11355515427651185,0.00329159661677893,0.05737243777964233,0.06493547898908196,0.09126237001030778,0.11355515427651185,0.16795804395159397,0.23112489222645444
AO,0.1612893260049734,0.14605638909887964,0.003150534276665952,0.05612962031464271,0.10154675798882883,0.10758461664895963,0.14605638909887964,0.1944897871884566,0.2541440050681513,0.14340125346805718,0.12844724300889962,0.003820140103302488,0.061807281960158125,0.07792549265471062,0.0814430177189401,0.12844724300889962,0.17903155735835713,0.24641050829206965
AJ,0.25366263491338503,0.26074823622161386,0.001796540787919319,0.042385620060573836,0.18620971871003789,0.22642036259201603,0.26074823622161386,0.2893744594461969,0.3088057065839685,0.23186254250229543,0.23235057719540697,0.001950745107229409,0.044167240203904626,0.16848112501575138,0.20263236479817337,0.23235057719540697,0.2608671781255537,0.2999421304882649
AD,0.15127589519088597,0.13059094191738763,0.003081495773994118,0.05551122205459107,0.0862627371833525,0.11947795264691084,0.13059094191738763,0.18052917406231744,0.24975213755074216,0.12736246972677215,0.11193415648189563,0.0032700255592601995,0.057184137304502544,0.06087669085390736,0.09100814732645178,0.11193415648189563,0.15157287123333238,0.23023983213479232
AG,0.23618853422016717,0.23846628169140122,0.0021206640032841047,0.046050667783259176,0.16216812445566567,0.21523344800918817,0.23846628169140122,0.27903060242991273,0.2807140453298572,0.21833440398421872,0.21046376278027767,0.002042660792464423,0.04519580503171088,0.1502491311073278,0.1937348431921118,0.21046376278027767,0.26015930877668075,0.26965850263662977
AL,0.16912149182054376,0.19094910886851482,0.0035340879759214734,0.05944819573310424,0.09472070037777788,0.10515266926185815,0.19094910886851482,0.20233135518600326,0.2581305275619708,0.14894833635503166,0.1632979164543951,0.003885620643965668,0.06233474668245366,0.07523548690278277,0.07898647752200452,0.1632979164543951,0.18419316771718036,0.24444092966032074
AK,0.2625912807859433,0.2802807290109965,0.0012330450457842261,0.035114741146479014,0.2159778089023912,0.22938076634244453,0.2802807290109965,0.29064425502546837,0.30805253617697154,0.2432862802743516,0.25817023960822755,0.0012780875634445467,0.03575035053596743,0.19867684843222239,0.2059708215391957,0.25817023960822755,0.26898437707819234,0.2906712057287747
AF,0.2563363567844593,0.25129966351425337,0.0008327398909912189,0.028857232906001555,0.22463405084586166,0.23700390996968917,0.25129966351425337,0.26558696409842864,0.3095926081347278,0.20805512572987395,0.20857179864149117,0.0006126678536118167,0.024752128264289047,0.17241070089647476,0.19112151271436056,0.20857179864149117,0.22347843440311804,0.24361787886732378
AA,0.16661107917779744,0.13618312651668424,0.004074833441792072,0.06383442207611871,0.09386251063484133,0.12401757411713094,0.13618312651668424,0.1994413576537094,0.2800590702519864,0.13917580940344842,0.11724374940664148,0.004489518095956371,0.06700386627618118,0.06274332516987141,0.09206595552751215,0.11724374940664148,0.16820513631807754,0.26074832390163
AE,0.15943938823922502,0.13199650688233083,0.004261897698320543,0.06528321145838754,0.08724721607888586,0.12068790523739034,0.13199650688233083,0.19414591407844486,0.2775888889068581,0.1355764076301905,0.11258788540701302,0.004532882455322526,0.067326684570997,0.06153117588798831,0.09143103426486876,0.11258788540701302,0.1653058174939109,0.2594124744403694
AC,0.16102792937763713,0.15263484151376097,0.004427144709226189,0.0665367921470985,0.08440613159220234,0.10725974167627209,0.15263484151376097,0.1931769614343452,0.27809038549668413,0.13878301396041717,0.14019037817082106,0.004728323311618054,0.06876280471023599,0.060065157484813045,0.07918032865713408,0.14019037817082106,0.16618277984816637,0.260108787235023
AM,0.1665076215096551,0.19079945221326858,0.0034817553983033512,0.05900640133327359,0.0957033426172508,0.1059625881259623,0.19079945221326858,0.20395777003953697,0.2536928611744548,0.14662408628314996,0.16544038013880322,0.004041353028980983,0.06357163698522307,0.07505442468150056,0.07927984117022904,0.16544038013880322,0.18196705509009425,0.24572871883753755
