cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AH,0.30755349496789647,0.29595839091116044,0.0031711955948083665,0.0563133695920282,0.21964633654803412,0.28890850121125256,0.29595839091116044,0.34436560940960204,0.3907576160053807,0.3004120524949328,0.2907538312314636,0.0029610632734190373,0.05441565283463056,0.21535560269902504,0.286765581369329,0.2907538312314636,0.33410990288042797,0.38036800869310583
AI,0.3354220653968519,0.35294015231039133,0.006806655479175982,0.08250245741295215,0.2138624978742743,0.2686657564884867,0.35294015231039133,0.387054927235976,0.4459343724553841,0.3300601039511854,0.3508764478420287,0.006918645304832097,0.08317839445933119,0.2101949768971526,0.2582085971482114,0.3508764478420287,0.3793705751123858,0.44256791681920893
AN,0.23153406547346791,0.23238210260358658,0.0009837282826300547,0.03136444296699775,0.18488385708236,0.21037988900200033,0.23238210260358658,0.2502344953229255,0.27724755615261065,0.21438588202188488,0.20960290404339382,0.0011475538286630407,0.033875563887012135,0.16333326587231953,0.19451884289230706,0.20960290404339382,0.24054646641367106,0.2605271268802545
AB,0.5861135295575672,0.5669601131427688,0.006432073131512983,0.08020020655530123,0.4724709429388405,0.5190009856149527,0.5669601131427688,0.6632363471682294,0.6887865452039736,0.5853098449842407,0.5651975018167271,0.006439529773726355,0.08024668076454225,0.4723933899656365,0.5180948159548819,0.5651975018167271,0.6624450888498296,0.6885861718389641
AO,0.24242362079603713,0.2543771395882625,0.0013725163764038582,0.037047488125429746,0.17934181266430244,0.22158601844737918,0.2543771395882625,0.2614794433506406,0.2923634516150623,0.21797220929861377,0.22305954283299317,0.0014272803806536039,0.037779364481865016,0.1543422663925771,0.19677829414690387,0.22305954283299317,0.2481857758842479,0.2617262331174062
AJ,0.2308774024723621,0.2381266856636055,0.0012250252341713362,0.03500036048630551,0.17222708741156223,0.21236872067296164,0.2381266856636055,0.2500540208835296,0.2799720825846773,0.2104259970113005,0.2076565981789128,0.0014054053500231337,0.03748873630869856,0.14858734212887093,0.19192356845525022,0.2076565981789128,0.23840417658929164,0.2590487228109253
AD,0.5748004177079291,0.5654842399027511,0.004663062064438017,0.06828661702294248,0.4731998896772237,0.5194943700347558,0.5654842399027511,0.6275405773836851,0.6626512052449389,0.5739865307330189,0.5647713860657129,0.004705898721836592,0.06859955336470196,0.47211946498512225,0.5175753234963469,0.5647713860657129,0.6279001928338404,0.6621582285048222
AG,0.3325139771829568,0.3202554045149155,0.006801783768888426,0.08247292749071312,0.2197216767125243,0.263988062411354,0.3202554045149155,0.4002589803941068,0.4452406979396468,0.3267277973598207,0.31820188644780534,0.006908798204537098,0.08311918072585352,0.21250522990587006,0.25628688210169553,0.31820188644780534,0.39486156629976793,0.4398066746514254
AL,0.2313586649875277,0.22344982245440184,0.0006444641324908154,0.02538629812498891,0.20106638417829126,0.21678748186359484,0.22344982245440184,0.24480231003414302,0.27540987473045175,0.21954189978703242,0.20795783304338994,0.0005983725397994068,0.02446165447796626,0.19012329522211543,0.2060100255927919,0.20795783304338994,0.23909407637108226,0.2572035367601377
AK,0.3505335737649047,0.32138193160263734,0.004279140350164368,0.06541513853967114,0.26260407380788076,0.3071485354734982,0.32138193160263734,0.3987819247052889,0.4455661246845639,0.3459417509709708,0.31874744375333586,0.004264824257809973,0.0653056219464295,0.25740615720602084,0.30251926301420007,0.31874744375333586,0.39497518148913624,0.43977153682109105
AF,0.3304406608995781,0.3217335560594153,0.007197396743276452,0.08483747251820066,0.20051181218325698,0.2895662281061975,0.3217335560594153,0.4140664174284382,0.4282110606549801,0.32593965848945355,0.3188784423165954,0.007280444271940362,0.08532551946481405,0.19590964714195525,0.285821361586009,0.3188784423165954,0.40955998434023255,0.42437903915628067
AA,0.569054148530497,0.5667844964615286,0.005709831845509258,0.07556342928632381,0.45729766220427115,0.519121409164105,0.5667844964615286,0.6309644325713408,0.6585082644183033,0.5682129805079887,0.564959980107012,0.005736062404021778,0.07573679689570835,0.4562179425004683,0.5181403326991053,0.564959980107012,0.6302183337161666,0.6584736903433261
AE,0.5609962273170364,0.5337464250238262,0.0065213547005919855,0.08075490511784399,0.4582181021842215,0.5037967336082186,0.5337464250238262,0.6275887918235918,0.6781943246017965,0.5598776868172041,0.5336508524187542,0.006570268869803656,0.0810571950526519,0.45650346515161877,0.5023815076733009,0.5336508524187542,0.627789517022954,0.6768686376347577
AC,0.5243213827453368,0.5333352788850141,0.003328952040974972,0.057697071337936834,0.45823273181623214,0.4742176803099588,0.5333352788850141,0.5657877256089711,0.6139034170253166,0.523331622928835,0.5336192417686424,0.003413852965765705,0.05842818639805368,0.45644298986478815,0.472522862160484,0.5336192417686424,0.5647487982132604,0.6139485020335669
AM,0.2364640651656824,0.23663797124125796,0.0014110132707419144,0.03756345658671356,0.16808258493668082,0.22701697255391984,0.23663797124125796,0.2650628090955469,0.28110903374795804,0.219551804141041,0.22370374444023958,0.0014415679173315785,0.037967985426298013,0.15051654643187234,0.20781713474973984,0.22370374444023958,0.24791395533779015,0.2636620486055659
