0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
AX,A4,A3,AU,AS,A1,AZ,AR,AT,AV,AW,AN,A5,A2,AK,AI,AM,AY,AJ,AO,AL,AF,AG,AQ,AH,AE,AD,AB,AC,AA
AX,A4,A3,AU,AS,A1,AZ,AR,AT,AV,AW,AN,A5,A2,AK,AI,AM,AY,AJ,AO,AL,AF,AG,AQ,AH,AE,AD,AB,AC,AA
AX,A4,A3,AU,AS,A1,AZ,AR,AT,AV,AW,AN,A5,A2,AK,AI,AM,AY,AJ,AO,AL,AF,AG,AQ,AH,AE,AD,AB,AC,AA
AX,A4,A3,AU,AS,A1,AZ,AR,AT,AV,AW,AN,A5,A2,AK,AI,AM,AY,AJ,AO,AL,AF,AG,AQ,AH,AE,AD,AB,AC,AA
AX,A4,A3,AU,AS,A1,AZ,AR,AT,AV,AW,AN,A5,A2,AK,AI,AM,AY,AJ,AO,AL,AF,AG,AQ,AH,AE,AD,AB,AC,AA
AX,A4,A3,AU,AS,A1,AZ,AR,AT,AV,AW,AN,A5,A2,AK,AI,AM,AY,AJ,AO,AL,AF,AG,AQ,AH,AE,AD,AB,AC,AA
AX,A4,A3,AU,AS,A1,AZ,AR,AT,AV,AW,AN,A5,A2,AK,AI,AM,AY,AJ,AO,AL,AF,AG,AQ,AH,AE,AD,AB,AC,AA
AX,A4,A3,AU,AS,A1,AZ,AR,AT,AV,AW,AN,A5,A2,AK,AI,AM,AY,AJ,AO,AL,AF,AG,AQ,AH,AE,AD,AB,AC,AA
AX,A4,A3,AU,AS,A1,AZ,AR,AT,AV,AW,AN,A5,A2,AK,AI,AM,AY,AJ,AO,AL,AF,AG,AQ,AH,AE,AD,AB,AC,AA
AX,A4,A3,AU,AS,A1,AZ,AR,AT,AV,AW,AN,A5,A2,AK,AI,AM,AY,AJ,AO,AL,AF,AG,AQ,AH,AE,AD,AB,AC,AA
AX,A4,A3,AU,AS,A1,AZ,AR,AT,AV,AW,AN,A5,A2,AK,AI,AM,AY,AJ,AO,AL,AF,AG,AQ,AH,AE,AD,AB,AC,AA
AX,A4,A3,AU,AS,A1,AZ,AR,AT,AV,AW,AN,A5,A2,AK,AI,AM,AY,AJ,AO,AL,AF,AG,AQ,AH,AE,AD,AB,AC,AA
