0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
AA,AA,AA,AA,AA,AB,AB,AB,AB,AB,AA,AA,AA,AA,AA
AAA,AAA,AAA,AAA,AAA,ABB,ABA,ABA,ABB,ABA,AAB,AAB,AAB,AAB,AAB
AAAA,AAAB,AAAA,AAAA,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABA,AABB,AABB,AABA,AABA
AAAA,AAAB,AAAA,AAAA,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAA,AAAB,AAAA,AAAA,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAA,AAAB,AAAA,AAAA,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAA,AAAB,AAAA,AAAA,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAA,AAAB,AAAA,AAAA,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAA,AAAB,AAAA,AAAA,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAA,AAAB,AAAA,AAAA,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAA,AAAB,AAAA,AAAA,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAA,AAAB,AAAA,AAAA,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABB,ABAA,ABAB,ABB,ABAA,AABAA,AABB,AABB,AABAA,AABAB
