cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AY,0.38448854936867344,0.3863431565170501,0.0011577382070038754,0.034025552265964404,0.32901845095899507,0.36454023671828495,0.3863431565170501,0.4066160218240933,0.4278416634149025,0.2324513020367388,0.2280091096146588,0.0024205372811671655,0.049198956098347915,0.15962339207025456,0.209064005669867,0.2280091096146588,0.25732965501997684,0.30126015179026133
AQ,0.37736150852643163,0.3696713943648433,0.0008193196715985481,0.028623760612444833,0.3410145734993133,0.36086478900330476,0.3696713943648433,0.39349769117614386,0.42516332808380763,0.22714437965872405,0.22970160750441337,0.0009267334750660231,0.030442297466945937,0.18094301650601974,0.20855097500484376,0.22970160750441337,0.2449777167610434,0.27115730242404723
AS,0.36952678773089465,0.3702617573220266,0.0008646287542648466,0.029404570295531385,0.3253848390079863,0.3540668003704326,0.3702617573220266,0.3895222498317209,0.4115623643631263,0.2359626887938938,0.23260058303962206,0.0005751462150067371,0.023982206216416727,0.2009629258646628,0.21895334194648353,0.23260058303962206,0.2520348533831413,0.2706009635545241
AE,0.3833672135400009,0.36689988085602465,0.0012630330560612008,0.035539176355976525,0.3377059194120662,0.36218434501498553,0.36689988085602465,0.4113244365172939,0.43787603695107224,0.249413521630904,0.2478929239174974,0.0011633283275263651,0.03410759926360055,0.20019265492523974,0.23029764976610867,0.2478929239174974,0.2733321989913695,0.3001886668675875
AZ,0.3700045019189359,0.3771611616143815,0.0009225018681499275,0.030372715850742218,0.33171331709499974,0.337244793519778,0.3771611616143815,0.395125849222822,0.40977939878355585,0.22184918064501222,0.22650786385379718,0.0007462016059799019,0.027316690977860072,0.1803057218133155,0.20437339321042325,0.22650786385379718,0.23795018240898935,0.26060895539725015
AK,0.37879719241634935,0.37358345269218063,0.0005442440030948517,0.023329037766158547,0.3505927207506444,0.3634753453851767,0.37358345269218063,0.3896571527074144,0.4182410656557636,0.24228866946753946,0.2444551406396698,0.0011811352391675365,0.034367648147167945,0.183174529680036,0.23236672422798632,0.2444551406396698,0.2591107828584618,0.2886065969903746
AG,0.34692660806953873,0.34237386996218433,0.0008022321766448477,0.028323703441549584,0.3120913156617368,0.32223274590219475,0.34237386996218433,0.3716710567517971,0.3879449873992371,0.22478276110941067,0.2182059193395922,0.0011890687447474004,0.034482876108981986,0.17480041970925342,0.20925324463984563,0.2182059193395922,0.23611857298131778,0.282292096853368
A1,0.38577346195565276,0.40135161422995225,0.0021320444483950945,0.04617406683837903,0.30437858653444144,0.3678714683933393,0.40135161422995225,0.41291023619036515,0.4402192737160391,0.24812821259282491,0.2584675767760256,0.0015547831749843242,0.03943073896066778,0.1858615380372406,0.2216512819462899,0.2584675767760256,0.2732753880409118,0.29892355061138254
A3,0.3590228456082594,0.35934061795041855,0.0011860245041819633,0.03443870648241544,0.3001794380734384,0.34316099684022205,0.35934061795041855,0.3886525584154672,0.39951812235401274,0.22936108766915828,0.21712669952542996,0.0008905896089383959,0.02984274801251379,0.19054330854358792,0.21005966300249135,0.21712669952542996,0.25160370483431405,0.2752258402035226
AT,0.36004564768205194,0.3643682097062175,0.00043632965455293513,0.02088850532117928,0.3323317809749007,0.3434833390958758,0.3643682097062175,0.3703056930947657,0.39065712118910767,0.24787185092892375,0.24094994458634744,0.0005638630895844793,0.023745801514888466,0.2180467770045187,0.23271197681841738,0.24094994458634744,0.26142925790489957,0.28597842267626206
