cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AY,0.36402627352527345,0.35823676245135516,0.001199636712779978,0.03463577215509968,0.3218074052166191,0.33648032669000116,0.35823676245135516,0.38780629810270284,0.4210722905686506,0.25184593649247655,0.24407220273437247,0.0008126027214380616,0.028506187423751734,0.21927194690323581,0.23435571458825066,0.24407220273437247,0.26426551041186386,0.29830168333749363
AQ,0.3730426858207808,0.38683495864806156,0.0011042102590806623,0.033229659328387076,0.31223326032170284,0.3636287143277308,0.38683495864806156,0.3935046809342979,0.409019281347339,0.2468967101476368,0.24543326619851769,0.0004118484201372958,0.020294048884766585,0.2191342240163756,0.2380404920975389,0.24543326619851769,0.2535816958807233,0.27825531299419737
AS,0.3618371374350376,0.3672076435566609,0.0009087929908901826,0.03014619363850406,0.31226630646546205,0.3498672761918922,0.3672076435566609,0.3760636514180171,0.40351254886270294,0.2450868639139178,0.2428194496988283,0.0001657167214937069,0.012873100694615378,0.22765811316092943,0.23705360935042918,0.2428194496988283,0.25260848317329465,0.265461500186273
AE,0.3785251164544172,0.3830253804293484,0.0008235220755082068,0.028697074337085425,0.3388930234350036,0.3519940239308119,0.3830253804293484,0.4012251376606928,0.4185188264392088,0.2519651342126623,0.25345169225243325,0.000393136753322669,0.019827676447901527,0.22282621759335797,0.23758070391063768,0.25345169225243325,0.2631700426155956,0.28204730933203237
AZ,0.36032702868511046,0.35719625127439514,0.0007666062563313733,0.027687655305774328,0.3178634202792523,0.34642711738906584,0.35719625127439514,0.37818130676971945,0.4020189845364932,0.236704728001662,0.2380578347926523,0.0003631504392297535,0.019056506480196037,0.2018369073027183,0.23058424448876735,0.2380578347926523,0.2494900539807361,0.2588656646182752
AK,0.35136747537950436,0.3550451952210693,0.0007068810241633244,0.02658723423305486,0.3044567850818023,0.34008310528822516,0.3550451952210693,0.3700666205613219,0.3843039904669663,0.23607799454240055,0.2296392218342973,0.0006352741347323344,0.02520464510228887,0.2053107632412523,0.21348051009142793,0.2296392218342973,0.255366703435687,0.2747383212418697
AG,0.350900258127318,0.35200529615700304,0.0008950011456557199,0.029916569750820698,0.3121733496758588,0.32003692412546414,0.35200529615700304,0.3745843659872481,0.3927029223998826,0.24378684450620317,0.24155196411527413,0.0005292047958420845,0.023004451652714624,0.21408356885547164,0.2381406199920093,0.24155196411527413,0.2459662075598943,0.28103173868954734
A1,0.36567652802426154,0.3689268702563089,0.0001820553591919829,0.013492789155396407,0.3422975463534703,0.3608524570752123,0.3689268702563089,0.3736088264186088,0.38330154605212474,0.2551406793651027,0.25049652142395784,0.0006324858104890095,0.025149270575684883,0.22893230227126082,0.2371195199084159,0.25049652142395784,0.2619468242962384,0.30183480882766034
A3,0.3883026226210451,0.39585296294993455,0.0011138088660655006,0.03337377512457199,0.33978233724861084,0.3644776610628524,0.39585296294993455,0.4095229981278745,0.4347649889248515,0.2443252481591571,0.24108163454593523,0.0002983519813401109,0.01727286835879064,0.22843440210295185,0.23353743993182263,0.24108163454593523,0.24651719488740276,0.2734787784825272
AT,0.3763878255562355,0.37016741696192046,0.000740559469993047,0.027213222337552145,0.3394802232254506,0.3638345158481908,0.37016741696192046,0.3922352801834532,0.41732646870509893,0.2537998152562542,0.25121895872286615,0.0006782382793802243,0.026043008262875936,0.21599702629014672,0.23764217626771078,0.25121895872286615,0.2729008402144179,0.292794941980862
AC,0.36577624248617013,0.36718184223577754,0.001072868264195477,0.032754667823006185,0.3269359389867541,0.3397397557999149,0.36718184223577754,0.37461931726995507,0.4240238702895516,0.2417286762997687,0.2397635840852459,0.00021907709428409274,0.014801253132221364,0.22094182729519218,0.22957212081733758,0.2397635840852459,0.2529367938732501,0.2621993066659343
AO,0.37046794763054886,0.37653860579121123,0.001131578464706101,0.03363894268115603,0.3148461576941184,0.3564994385128546,0.37653860579121123,0.38938358090070757,0.4129257896321854,0.2439713631127282,0.23492156398491204,0.0012422713112546229,0.035245869421176475,0.19796485760942842,0.22458532743778648,0.23492156398491204,0.2593326377029044,0.30484604558519024
AJ,0.3611378584049301,0.3606733332254102,0.001339939188487625,0.03660517980406086,0.3019882961341015,0.3476108041857868,0.3606733332254102,0.3813995959111445,0.41179357480567447,0.2487244111781022,0.24179137038501608,0.0007725049573214237,0.027793973399307694,0.21355088007191725,0.2300179106481674,0.24179137038501608,0.26571123444807654,0.29427120515719984
AW,0.37779025452837717,0.36897213838553533,0.0023770596823474537,0.048755099039458974,0.3247508451969492,0.34667688352580384,0.36897213838553533,0.3908099754522123,0.4619754242288683,0.2424576527591203,0.24307611986471045,0.000552531844998053,0.023505995937165753,0.2055590734833075,0.22799757274452404,0.24307611986471045,0.2596153545510482,0.27427784174584385
AX,0.36663672695704275,0.37877779065670936,0.0011354482064725878,0.03369641236797454,0.3082997014652449,0.3464663878811516,0.37877779065670936,0.38238967618598796,0.41071351132715717,0.23846081352911846,0.2391147436970158,0.0003984479680885753,0.01996116149147076,0.20307982476419228,0.2322838344195688,0.2391147436970158,0.2549976424867424,0.26215367219300034
AA,0.38661441848690753,0.39075393553575033,0.0009350015777683873,0.030577795502102295,0.3395458411810597,0.3644199807027686,0.39075393553575033,0.40630647471378534,0.4273497037676126,0.2504010393988087,0.24693701295047887,0.000493916863487101,0.022224240447923097,0.22387119684319146,0.23725277707758785,0.24693701295047887,0.2544359393091433,0.29050720469255964
AH,0.3916902865087224,0.3841320816564213,0.0010962452544095922,0.033109594597481744,0.3426384109638274,0.3737939135742129,0.3841320816564213,0.4219497986808438,0.43930949541286,0.24653172769383883,0.24885989541989773,0.0005814700466449393,0.024113690025480118,0.21344815679147144,0.2284832168440083,0.24885989541989773,0.2675873395928434,0.2796914183721171
A2,0.38472661695592036,0.37372877737629473,0.0009841303637585918,0.03137085213631583,0.34415045362348873,0.3637219100871183,0.37372877737629473,0.4096527888433321,0.43317164238213035,0.24528980332598166,0.2487117507353408,0.0006542140427345006,0.02557760822935758,0.2146169262158395,0.22287833413255242,0.2487117507353408,0.2599265428080173,0.2844873569520814
A4,0.37590985045450986,0.37437951314981355,0.0009676917057158646,0.031107743500869114,0.33354733632547495,0.34944228996919424,0.37437951314981355,0.39717130232718745,0.41894970002714516,0.230936019364016,0.2361333825034606,0.0004377675126006002,0.02092289446038956,0.2049034173249088,0.20741515988693138,0.2361333825034606,0.2439708875468689,0.25886235210771247
AU,0.3619284049685161,0.35408411713860133,0.001460086924057898,0.03821108378543977,0.31148120206135244,0.33439767277246957,0.35408411713860133,0.39911511111147036,0.4164617770038408,0.24908732703644496,0.24105534017436625,0.00048585154836207556,0.022042040476373224,0.22407370579588104,0.23471417605183476,0.24105534017436625,0.2610074812044453,0.28512406348366515
