cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AB,0.28504613643869786,0.2793398081129581,0.0006357471841922176,0.025214027528187907,0.25393043916476277,0.269121987125029,0.2793398081129581,0.29515794640626325,0.32878297541488166,0.22043526125815516,0.21469895871655353,0.00021990130622290158,0.014829069634434306,0.20118722917583298,0.2073199489047859,0.21469895871655353,0.23360645247317535,0.23941576585579677
AH,0.3046410388642328,0.3047653912592523,0.0007311517318997166,0.027039817527115758,0.2631785593074445,0.2885073742423394,0.3047653912592523,0.3227492017150695,0.3427809827649426,0.23296004844506768,0.2316351935301384,0.00028387171902333175,0.01684849307870979,0.20690304136257964,0.22456519227919358,0.2316351935301384,0.24313583275254658,0.25693907288055207
AC,0.2834683557776754,0.27164438203258356,0.0007315286677335961,0.027046786643399916,0.2546765544207048,0.26040945160719886,0.27164438203258356,0.3084790323458826,0.32525379564565426,0.21790102731852237,0.21921204748161927,0.00019252838050135487,0.013875459650092853,0.19738746958797293,0.20984939050918805,0.21921204748161927,0.22382935450738017,0.24035702878995124
AE,0.2746707601215581,0.2821652633458598,0.0008608266496024427,0.029339847470674463,0.22997141340709637,0.2532849628106906,0.2821652633458598,0.2996701547892009,0.3090901559704875,0.19872451909982186,0.19942372260592123,0.00032974022074716244,0.018158750528248425,0.17568731056249476,0.19049965717170814,0.19942372260592123,0.20275365637811643,0.2268431096163308
AL,0.3035849474043753,0.30250758542572953,0.00047983037549085243,0.021905030826064875,0.26899232578433185,0.29701838523085833,0.30250758542572953,0.31535143855448133,0.3352341346159733,0.2536813865489565,0.2554954903760702,0.0006756597673307424,0.025993456240576057,0.22033355877954175,0.2334779108588947,0.2554954903760702,0.26508743067707385,0.2975720357413838
AK,0.3110359994222034,0.30728023241670144,0.0012039147982883776,0.034697475387820045,0.26336636893704934,0.28378549280425697,0.30728023241670144,0.33487547150908625,0.36119903853536073,0.24737598727623375,0.2503052051189229,0.0007294380549083021,0.027008110909656418,0.20111328042037258,0.23421744732705108,0.2503052051189229,0.26790200032275635,0.2814623083195258
AG,0.3079575150582082,0.30689550234325935,0.0007314157021144169,0.027044698225611927,0.27482353186421826,0.2808427774215332,0.30689550234325935,0.3307237949681081,0.34525082456770484,0.2286300678342764,0.21922063912016654,0.0007931177974195576,0.028162347157500163,0.2004272728468166,0.20911424655145808,0.21922063912016654,0.23583142443150606,0.28275818516040374
AD,0.2812574852600872,0.27932239004112347,0.0009995456366693972,0.031615591670398915,0.24157956008308545,0.2536398997741074,0.27932239004112347,0.30250927577081654,0.33147282529485955,0.2257155078726859,0.23170809003543885,0.0005673870124147587,0.023819886910200868,0.19287914455183497,0.20088009452924993,0.23170809003543885,0.2418066196945503,0.2566479349303421
AO,0.3174573596535381,0.30472038953863034,0.0009710623801844544,0.031161873823383188,0.28376598004201625,0.29250892431004694,0.30472038953863034,0.3398478776185987,0.36756713284672493,0.23638706518688296,0.23342823545158353,0.00038199845225714676,0.01954478069094526,0.21070761926880266,0.2243144425842143,0.23342823545158353,0.24533641403566264,0.2687257376093246
AI,0.3066871309723553,0.3086491955357644,0.0008030134579311023,0.028337492089652222,0.25945987985485885,0.29666496870419223,0.3086491955357644,0.3232817526822558,0.34382964109792624,0.23102939281699408,0.22954528962927156,0.0003669528874547127,0.01915601439378016,0.2042832397069816,0.21859708571266007,0.22954528962927156,0.24355267357776,0.2593079300563943
AJ,0.30305531850629613,0.2975641557295674,0.00031475072936227455,0.01774121555481119,0.28021045932031896,0.2915698291496369,0.2975641557295674,0.320793761892773,0.3282281070652484,0.23104798338078272,0.237568253825566,0.0006073033734368624,0.024643525994403934,0.19141540040415173,0.2162246540554733,0.237568253825566,0.2530519569792755,0.2592972300674461
AF,0.3135464849600646,0.31754193791738317,0.0005820487982755355,0.02412568751923011,0.27674807567456483,0.29971146920940583,0.31754193791738317,0.3257668576622841,0.3499206964332349,0.25388008001903195,0.26105584230842094,0.0008011565184962929,0.028304708415673407,0.21449230662561547,0.23768850369668115,0.26105584230842094,0.27018747888154593,0.2930683536987502
AM,0.3091746111840878,0.29435953564797046,0.0010207035293233043,0.03194845112557578,0.2726374396356732,0.28459001209063395,0.29435953564797046,0.339063376617867,0.3584058652502904,0.23250569515163716,0.22488865915099154,0.000416475107734568,0.020407721767374428,0.20837014761565437,0.21572033930934253,0.22488865915099154,0.24721669426634207,0.2655879007721538
AA,0.2846586922421261,0.285463488664945,0.0007204752479149833,0.026841669991171997,0.25169183311755283,0.2628212926586766,0.285463488664945,0.30411934256996176,0.32681183689309756,0.22199140283905147,0.22228159045992513,0.0003300248693311425,0.01816658661750034,0.19557345883227129,0.2083795963402224,0.22228159045992513,0.23412544341194869,0.2478588039165981
AN,0.29774951501593167,0.2966105207609644,0.0005154675900822256,0.022703911338847006,0.2654840462030226,0.27818479442889266,0.2966105207609644,0.3186874343258239,0.32660534465132685,0.2188638594992531,0.21482805348544787,0.00034018127621908726,0.01844400380121104,0.19369762552283398,0.21028831263214443,0.21482805348544787,0.22810529350630304,0.24814512258795673
