cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AB,0.4254023202880653,0.4178683460822336,0.002621682406417455,0.051202367195447664,0.35272500199350376,0.38672232973794934,0.4178683460822336,0.4671456272904313,0.4980773050887328,0.28507320547911336,0.2739760066752097,0.0006760922471106862,0.026001773922382416,0.2567757765768955,0.2645726962698797,0.2739760066752097,0.30372184249949785,0.3276517589575024
AA,0.3991809183082518,0.41116463230981504,0.0017100493952559512,0.04135274350337534,0.3211830095850191,0.39362641838714285,0.41116463230981504,0.4213012446333515,0.443000243692649,0.3123673622159948,0.3143316910445879,0.0018186290780971579,0.04264538753601798,0.24394772059591158,0.2858425552172763,0.3143316910445879,0.3505744525376975,0.36540786068298614
AC,0.5237322843713765,0.5316756800865785,0.0033996005050119585,0.05830609320655911,0.4422232770319614,0.4844495825457859,0.5316756800865785,0.5600837107561543,0.6108552039207946,0.39526437097506173,0.3793512914086007,0.003158179631781963,0.05619768350903766,0.3241348344119885,0.35041676775249053,0.3793512914086007,0.4411003505874942,0.47860225163412473
