0,5.4898990097119895e-06
1,5.795768305107627e-06
2,5.787934902593996e-06
3,5.784438072239529e-06
4,5.786164819591735e-06
5,5.792291581091173e-06
6,5.8031205584976604e-06
7,5.817340506511737e-06
8,5.833774273840379e-06
9,5.855493962697462e-06
10,5.879713845074977e-06
11,5.90838488187424e-06
12,5.942537169457254e-06
13,5.982960612373297e-06
14,6.026895587156134e-06
15,6.07536362467958e-06
16,6.129768559357216e-06
17,6.19053432712157e-06
18,6.257422193460327e-06
19,6.329929064293613e-06
20,6.409626922710125e-06
21,6.497811312012243e-06
22,6.5922755831411085e-06
23,6.694074145244017e-06
24,6.803284447285002e-06
25,6.920223545276132e-06
26,7.041789633370168e-06
27,7.171883405248103e-06
28,7.308399801043966e-06
29,7.452879040524373e-06
30,7.6022514597873275e-06
31,7.756914791494373e-06
32,7.917073135916515e-06
33,8.081526473534111e-06
34,8.24901975969549e-06
35,8.421287923732504e-06
36,8.597015631310002e-06
37,8.77169316476155e-06
38,8.950524796986298e-06
39,9.131623113925078e-06
40,9.312042693846087e-06
41,9.49342948741211e-06
42,9.673588185801312e-06
43,9.852188600520104e-06
44,1.003017714063019e-05
45,1.0204475091608218e-05
46,1.0377523121787295e-05
47,1.0548993545572398e-05
48,1.0716348963247044e-05
49,1.087934575525703e-05
