iteration,node_id,loss,accuracy,full_loss,full_accuracy
0,4,1.7499748808997018,0.29455630126771065,"[2.2659709056218467, 2.17300614288875, 1.7499748808997018]","[0.1819537658463833, 0.25428784489187173, 0.29455630126771065]"
0,21,1.1644143419606345,0.5018982536066818,"[2.2573453471774148, 2.095604473636264, 1.1644143419606345]","[0.23158694001518604, 0.4138192862566439, 0.5018982536066818]"
0,9,1.759177568346955,0.28254437869822485,"[2.266191077786823, 2.17146505311478, 1.759177568346955]","[0.16642011834319526, 0.253698224852071, 0.28254437869822485]"
0,0,1.7857455355780465,0.28017883755588674,"[2.2665900048755465, 2.17483229296548, 1.7857455355780465]","[0.18032786885245902, 0.2511177347242921, 0.28017883755588674]"
0,24,1.1176814167272477,0.5191011235955056,"[2.2586922077905562, 2.0898634904906865, 1.1176814167272477]","[0.22696629213483147, 0.39101123595505616, 0.5191011235955056]"
0,8,1.7242208747636705,0.3250936329588015,"[2.2659307434445335, 2.171664487747919, 1.7242208747636705]","[0.16853932584269662, 0.25617977528089886, 0.3250936329588015]"
0,26,1.0952484955390294,0.518796992481203,"[2.2578373352686563, 2.0839299389294217, 1.0952484955390294]","[0.21353383458646616, 0.3676691729323308, 0.518796992481203]"
0,25,1.1446289065338315,0.5154716981132076,"[2.2586762450990223, 2.091856368950435, 1.1446289065338315]","[0.21660377358490565, 0.42339622641509433, 0.5154716981132076]"
0,27,1.156354159116745,0.5003773584905661,"[2.257404923439026, 2.0942370607739402, 1.156354159116745]","[0.22792452830188678, 0.38943396226415095, 0.5003773584905661]"
0,16,1.1726517946947188,0.42255639097744363,"[2.206842371395656, 2.0190322597821555, 1.1726517946947188]","[0.32781954887218046, 0.4413533834586466, 0.42255639097744363]"
0,7,1.7757904030555902,0.293026706231454,"[2.2663327261458996, 2.1728699151859727, 1.7757904030555902]","[0.17062314540059348, 0.263353115727003, 0.293026706231454]"
0,10,1.1672675978569758,0.40615615615615613,"[2.206562530426752, 2.017707171894255, 1.1672675978569758]","[0.3408408408408408, 0.4496996996996997, 0.40615615615615613]"
0,15,1.206647434404918,0.39169811320754716,"[2.2071060850506736, 2.028521478176117, 1.206647434404918]","[0.33132075471698114, 0.4467924528301887, 0.39169811320754716]"
0,17,1.1797709961732228,0.4294339622641509,"[2.2068491322653636, 2.0287915553365434, 1.1797709961732228]","[0.33811320754716984, 0.4528301886792453, 0.4294339622641509]"
