cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AB,0.5156767266702308,0.5146069345160318,0.0015490540095351294,0.03935802344548223,0.4575714269453389,0.48795332182028117,0.5146069345160318,0.5451289715123951,0.5722216421471445,0.7044620931688352,0.7055304564612412,0.0022880083129053685,0.047833129867335344,0.6338154025198401,0.6882286949286353,0.7055304564612412,0.7163628679751388,0.7751607959295119
AC,0.5383051462204462,0.5330972839535306,0.003292881253901732,0.05738363228222602,0.46116593369642944,0.49747819136893123,0.5330972839535306,0.5847177932097347,0.6207287784548279,0.7216583632973895,0.7249626217016165,0.0018947939580438897,0.04352923107572531,0.6623743845668624,0.6885808092541467,0.7249626217016165,0.7583732353293469,0.7833287975681302
AA,0.5696832105557039,0.5801167959463772,0.002574813523231217,0.05074262038199463,0.4951194513589693,0.5323119404490851,0.5801167959463772,0.6000106600052486,0.6447398356891354,0.5920872910848846,0.5650049247996022,0.002103508197914375,0.045864018553920624,0.5364573822376635,0.5556573673435758,0.5650049247996022,0.6376365808542628,0.6508764646230574
