iteration,node_id,loss,accuracy,full_loss,full_accuracy
0,4,2.2072238657209606,0.335423197492163,"[2.2551230986913047, 2.227885603904724, 2.2072238657209606]","[0.30228392297357815, 0.3237796686072548, 0.335423197492163]"
0,21,2.50202923350864,0.0,"[2.549217700958252, 2.5265373124016657, 2.50202923350864]","[0.0, 0.0, 0.0]"
0,9,2.192531559202406,0.351985559566787,"[2.230129427380032, 2.213303897115919, 2.192531559202406]","[0.3194945848375451, 0.33438628158844763, 0.351985559566787]"
0,0,2.1985591782463922,0.3381359747861324,"[2.2543828354941473, 2.226979030503167, 2.1985591782463922]","[0.3030166591625394, 0.33228275551553355, 0.3381359747861324]"
0,24,2.510926458570692,0.0,"[2.55228590965271, 2.5269015894995794, 2.510926458570692]","[0.0, 0.0, 0.0]"
0,8,2.1957349247402616,0.34372177055103886,"[2.2326917780770197, 2.219523893462287, 2.1957349247402616]","[0.3080397470641373, 0.3310749774164408, 0.34372177055103886]"
0,26,2.5074627134535046,0.0,"[2.5481577581829495, 2.5279053449630737, 2.5074627134535046]","[0.0, 0.0, 0.0]"
0,25,2.51218228869968,0.0004506534474988734,"[2.5556926197475858, 2.533121201727125, 2.51218228869968]","[0.0, 0.0, 0.0004506534474988734]"
0,27,2.507272627618578,0.0,"[2.5504529343711004, 2.52813818719652, 2.507272627618578]","[0.0, 0.0, 0.0]"
0,16,2.0491183466381497,0.062443845462713386,"[2.086977336141798, 2.0640262762705484, 2.0491183466381497]","[0.07187780772686433, 0.06199460916442048, 0.062443845462713386]"
0,7,2.206292841169569,0.33917340521114103,"[2.24810172451867, 2.235838876830207, 2.206292841169569]","[0.3054806828391734, 0.32030548068283915, 0.33917340521114103]"
0,10,2.0599387884140015,0.04957187922487607,"[2.094339198536343, 2.0822225279278226, 2.0599387884140015]","[0.06534474988733664, 0.058134294727354666, 0.04957187922487607]"
0,15,2.0546901623408,0.057769816390506046,"[2.0874358150694103, 2.0736349953545465, 2.0546901623408]","[0.07568293775190327, 0.05687416032243618, 0.057769816390506046]"
0,17,2.0516582197613187,0.057476425684777725,"[2.085433748033312, 2.0676342248916626, 2.0516582197613187]","[0.07633587786259542, 0.07004939380332285, 0.057476425684777725]"
0,23,2.509100900755988,0.0,"[2.5478237602445812, 2.526524821917216, 2.509100900755988]","[0.0, 0.0, 0.0]"
0,20,2.496324247784085,0.0,"[2.5400390889909534, 2.5197433763080173, 2.496324247784085]","[0.0, 0.0, 0.0]"
0,11,2.063582910431756,0.05410279531109107,"[2.0957137081358166, 2.0756933424207897, 2.063582910431756]","[0.06762849413886383, 0.061316501352569885, 0.05410279531109107]"
0,28,2.5202881495157876,0.0,"[2.5667006969451904, 2.538720621003045, 2.5202881495157876]","[0.0, 0.0, 0.0]"
0,3,2.1755141417185464,0.34745380802163134,"[2.223422951168484, 2.199686871634589, 2.1755141417185464]","[0.30509238395673727, 0.32762505633168093, 0.34745380802163134]"
0,12,2.0553078518973456,0.05565529622980251,"[2.0868255694707236, 2.0694393051995172, 2.0553078518973456]","[0.0763016157989228, 0.06822262118491922, 0.05565529622980251]"
0,5,2.20871278974745,0.32326420198376915,"[2.243291881349352, 2.2253628969192505, 2.20871278974745]","[0.30297565374211, 0.31199278629395855, 0.32326420198376915]"
0,18,2.059177279472351,0.061316501352569885,"[2.0974377128813, 2.07738815413581, 2.059177279472351]","[0.0757439134355275, 0.06492335437330929, 0.061316501352569885]"
0,19,2.050633682145013,0.06191117092866756,"[2.0827617115444608, 2.064597553677029, 2.050633682145013]","[0.0677433826828174, 0.061462539255271426, 0.06191117092866756]"
0,1,2.187805758582221,0.33633498424133274,"[2.230993734465705, 2.217437161339654, 2.187805758582221]","[0.30076542098153985, 0.3214768122467357, 0.33633498424133274]"
0,22,2.5022236506144204,0.0,"[2.547146267361111, 2.524332298172845, 2.5022236506144204]","[0.0, 0.0, 0.0]"
0,14,2.0554983218510947,0.05739910313901345,"[2.089511407746209, 2.0723435481389365, 2.0554983218510947]","[0.07623318385650224, 0.06143497757847534, 0.05739910313901345]"
0,2,2.217863188849555,0.3345339936965331,"[2.2497472763061523, 2.235531555281745, 2.217863188849555]","[0.29581269698334084, 0.3129221071589374, 0.3345339936965331]"
0,6,2.212095035447015,0.33557649170031406,"[2.2518301407496133, 2.2288380331463284, 2.212095035447015]","[0.30058322117541497, 0.3135935397039031, 0.33557649170031406]"
