0,0.377580826927184
1,0.27567132407605477
2,0.3358890470058656
3,0.39229385032275055
4,0.4264771302258146
5,0.44740940427360243
6,0.4603249902431241
7,0.47012227303805515
8,0.47714162579168223
9,0.483205041483664
10,0.48713208450703455
11,0.49130062780879924
12,0.4950580813834579
13,0.4976852754131786
14,0.4995583158764941
15,0.5013387066297663
16,0.5032918799822669
17,0.5052498264814315
18,0.5068530113177494
19,0.5076045747054573
20,0.5086270611735655
21,0.5093320512274482
22,0.5103364380505951
23,0.5103119278834837
24,0.5110809397348649
25,0.5112043221355456
26,0.5121481131017448
27,0.5127682099234661
28,0.5130638129752024
29,0.5133256925541426
30,0.5130099844921722
31,0.5133124750407824
32,0.5135949751437858
33,0.5135668322568159
34,0.5129709606621344
35,0.5131282059448947
36,0.5141521814754739
37,0.5142701352919895
38,0.5139225954150226
39,0.5140874087009017
40,0.5144276000642635
41,0.5141043770519816
42,0.5137746930845196
43,0.512122063681428
44,0.5113939393150515
45,0.5143657069226664
46,0.5114117036799342
47,0.5102860286700702
48,0.516293357952244
49,0.5164810637767188
