cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AB,0.622830822343078,0.6327019713998068,0.004407207668566741,0.06638680342181524,0.5294958066164794,0.5761031232284305,0.6327019713998068,0.6447682648611914,0.7279409295845634,0.4250871025823107,0.43517301955482046,0.0024752058613930414,0.04975144079715724,0.3259574893617266,0.42459098295655223,0.43517301955482046,0.46451034803742147,0.46835204953527254
AH,0.6271821111346795,0.6320851535181509,0.002241380337011263,0.04734321849020473,0.5627142102272168,0.5828211487902961,0.6320851535181509,0.6624378622753487,0.6928266378191692,0.41869563998666115,0.4368019158517422,0.0014543253614060765,0.03813561801526332,0.3527257922330782,0.39592204937246783,0.4368019158517422,0.4391504280065245,0.46536240994187383
AC,0.6128843803404984,0.6238703156361978,0.002079681361633506,0.045603523565986716,0.5548394329005973,0.5658223699463063,0.6238703156361978,0.639252464854386,0.6793697293780774,0.393565781141935,0.38754822034196795,0.0008808858708618728,0.029679721542862778,0.3587244770696315,0.37655778891414726,0.38754822034196795,0.40616004885496637,0.4420927438516592
AE,0.5834020885758943,0.5639117924216267,0.0039182229624619815,0.06259571041582628,0.5051508138897808,0.5528024604909543,0.5639117924216267,0.6156298965142116,0.6892161370277516,0.45423976225935864,0.44278266434195496,0.0030183950377000793,0.05493992207584644,0.3795465450169261,0.4296655272141757,0.44278266434195496,0.4759697933187424,0.5424345887972115
AL,0.650129114799711,0.6501909730375325,0.0025349307747103405,0.05034809603858264,0.5798633530810205,0.6056308591344972,0.6501909730375325,0.6945878896851714,0.7199778293651835,0.404873374502797,0.3961174455677802,0.0010740035958110945,0.03277199407742981,0.3708530844670045,0.37973444884195984,0.3961174455677802,0.42328132482965597,0.4619118518618182
AK,0.6252257786303294,0.6338034952385824,0.0015618107343981598,0.03951975119352549,0.5649818853468599,0.5906917473073443,0.6338034952385824,0.6599043744204276,0.67116886422369,0.3956504497886486,0.3825428180115022,0.0019589371058810344,0.04425988144901695,0.33908400362003266,0.35932916175274354,0.3825428180115022,0.43357511077660205,0.4558309967728855
AG,0.6257563657835297,0.6301801469818546,0.0010611912944176849,0.03257593121336188,0.5859047503569862,0.5999486317283567,0.6301801469818546,0.642412228224662,0.6766263103328993,0.43667356133797774,0.43582181661648234,0.0017497082328688208,0.04182951389711361,0.3736359007097146,0.40796480006135166,0.43582181661648234,0.4731601382688432,0.4827566633464515
AD,0.6045024745819702,0.6067638131576767,0.0008637916892181243,0.0293903332614335,0.5615547062308593,0.5847418484381188,0.6067638131576767,0.6287256266408385,0.6435129492809102,0.5486256155486008,0.5553440375259069,0.002084489038195844,0.04565620481594856,0.47716038357456037,0.5169721574226773,0.5553440375259069,0.586904984628523,0.6048036299975653
AO,0.5149558579398366,0.5134114397974989,0.0015953361266683125,0.039941659037505094,0.45723873167911333,0.48661724467404643,0.5134114397974989,0.5517792452419654,0.5698279055486589,0.4673752867538629,0.46423839586557497,0.0008693416783544999,0.029484600698576537,0.4207698491751888,0.45348014889079713,0.46423839586557497,0.4890957198061869,0.5080560440895034
AI,0.5600144898488003,0.5608827461872246,0.0013564058893057208,0.0368294160869504,0.5102164836390828,0.5334441721033873,0.5608827461872246,0.58184948037633,0.6195789571907484,0.42219757469319996,0.4080629174241217,0.0010899607406552184,0.03301455346745157,0.3855247691960796,0.40128881338048383,0.4080629174241217,0.4353533236507689,0.48162808941305424
AJ,0.572233259575058,0.5683879915293251,0.000932780235137691,0.03054145109744609,0.5269380481784681,0.5545678631113431,0.5683879915293251,0.5952862334622705,0.6106728383327833,0.4676730191156301,0.4706699123494156,0.0009326234427189871,0.030538884110572657,0.4247744924328738,0.44785953487672026,0.4706699123494156,0.4897037296527127,0.5105992988857578
AF,0.6370048469255596,0.6463187638515739,0.0015058354343670483,0.038805095469113954,0.5755687758323598,0.6127003250898896,0.6463187638515739,0.6614296746167123,0.6903745350841758,0.4526843634099906,0.4430525494120229,0.0021407244615823688,0.046267963663666554,0.40603764824235505,0.42118923894410587,0.4430525494120229,0.46009301905942523,0.5360927206670417
AM,0.6732998446678695,0.6890902173084489,0.0008525545903783766,0.029198537469852435,0.6264773719777318,0.6508052191741611,0.6890902173084489,0.6983091343249441,0.7008554676956912,0.5249579942373376,0.518933483312695,0.001153665976988792,0.03396565878926525,0.47534096950570937,0.5133467702865327,0.518933483312695,0.5330160244324146,0.582584677872298
AA,0.6436147126735843,0.6547281980657661,0.002094596877336313,0.04576676607907001,0.5662483643411758,0.6219469739012464,0.6547281980657661,0.6805498072995504,0.6895130108060072,0.4104768161219686,0.40057259721262134,0.004774974644226386,0.06910119133724386,0.2992168155966005,0.38197499596967455,0.40057259721262134,0.4536682836178724,0.5137318908396205
AN,0.45377801829161224,0.4575260950518276,0.0016336539237801929,0.04041848492682763,0.3920725458995554,0.4292317121875445,0.4575260950518276,0.4763038377808658,0.5106583097334131,0.4076288727747075,0.40718737120761284,0.002738473288722725,0.0523304241213725,0.3236539909239988,0.38740576015265693,0.40718737120761284,0.4398942472461417,0.48126885369140415
