cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AY,0.6594960015729456,0.6549990994138817,0.0016983786361618278,0.041211389641236655,0.5975902164674909,0.6303765676468995,0.6549990994138817,0.6923069291748193,0.7122081449558315,0.4807602456674911,0.4762588750586181,0.0011151968736642546,0.03339456353456734,0.4411293558923532,0.4553864440367611,0.4762588750586181,0.5041239227269738,0.5340550323675732
AQ,0.7788103574067105,0.7873238800213729,0.0016110272776255542,0.04013760428358367,0.7206262518308308,0.7540717782476707,0.7873238800213729,0.7936271136155952,0.8361453199168739,0.6531714146010066,0.6517516750560349,0.0015168245521371914,0.03894643182805315,0.5963652267049713,0.6230485264852432,0.6517516750560349,0.6815204042250316,0.7061283217032315
AS,0.650519805815038,0.6526421015782775,0.0009264831624037504,0.03043818592498164,0.6044524761725103,0.6324407874759607,0.6526421015782775,0.6666845093022484,0.6904159645231338,0.47208804373849156,0.46364178723985155,0.0012017047579722785,0.03466561348039695,0.4266285952773975,0.45053932061089197,0.46364178723985155,0.4925435084232022,0.5229646650849844
AE,0.7886922741739931,0.7920221746241279,0.003120493373140727,0.055861376398552216,0.6898311235775922,0.7751023788966253,0.7920221746241279,0.8300192438758542,0.8472322433126254,0.6678276795743076,0.66766880719104,0.0023834595001745473,0.048820687215304,0.5919127399923454,0.6436563824335058,0.66766880719104,0.7083496262062481,0.7280629131935279
AZ,0.7260075358441269,0.7254029520579774,0.001990109791389089,0.044610646614783436,0.6661619655126703,0.6868218319029968,0.7254029520579774,0.7511246437746742,0.7953863413755922,0.6443359093495907,0.6483455342501259,0.0031429042115924733,0.056061610854420456,0.560724057818993,0.6122671907005008,0.6483455342501259,0.6733808579573073,0.7255538009765261
AK,0.8017892671585138,0.8006838449174415,0.0012747406312999773,0.035703510069739326,0.7482780083816725,0.7865927273746974,0.8006838449174415,0.8234462662659833,0.849753935610787,0.7264484379290672,0.7375478590554427,0.0019182038529542624,0.0437973041745067,0.6530262199825296,0.7002474316336842,0.7375478590554427,0.7639432357679998,0.7723585089735896
AG,0.8047335150660686,0.8109170183492865,0.0026224602239908095,0.05120996215572522,0.7335720027797394,0.7567490537301396,0.8109170183492865,0.8549518993390752,0.8648843724583718,0.6764520202415982,0.658272200559435,0.002359711864585777,0.04857686552862151,0.6263823812581452,0.6451884283489293,0.658272200559435,0.6936181013979351,0.7600457105607786
A1,0.7326984173755146,0.7361153709994674,0.00046179510765295223,0.02148941850430002,0.6975186889433429,0.7212024226227813,0.7361153709994674,0.747696860755912,0.7602666041458344,0.5217761023797464,0.5339265649400312,0.0017364440259016482,0.04167066145265333,0.45867384736253225,0.4910211437246399,0.5339265649400312,0.5496685968376591,0.5759432188143261
A3,0.7793131368539901,0.7883783192213245,0.0006489148866772487,0.02547380785585949,0.7373275163750105,0.7671516673464148,0.7883783192213245,0.7907617653842438,0.8104013515228314,0.572413934495431,0.5655533201470113,0.0008596498087192664,0.02931978527750956,0.5354277331463172,0.55324408584294,0.5655533201470113,0.5867984215350166,0.6222400283369023
AT,0.824164254480083,0.8215241459684917,0.0018354644741094184,0.04284232106351637,0.7592760875004151,0.7954193144383992,0.8215241459684917,0.854891487933588,0.8801993914915949,0.6879471132699703,0.6994752362133899,0.00090889448456218,0.030147876949499778,0.6465129190600345,0.6615334054839985,0.6994752362133899,0.7082930002118254,0.729712353133446
