cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AA,0.3311496798861497,0.32321742014560995,0.001580157963892915,0.03975120078554754,0.28232783298904884,0.3004649877520118,0.32321742014560995,0.36081936937823705,0.3912201075476449,0.2347213360547663,0.23899582973617406,0.000436931388892373,0.020902903838758216,0.20591394852490696,0.21607453034815038,0.23899582973617406,0.2509072920787635,0.2634375848901185
