0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
AQ,AZ,AW,A1,AS,AY,AR,AX,AK,A5,A3,A2,AT,AU,AO,A4,AN,AL,AV,AM,AJ,AG,AF,AH,AI,AE,AD,AC,AB,AA
AQ,AZ,AW,A1,AS,AY,AR,AX,AK,A5,A3,A2,AT,AU,AO,A4,AN,AL,AV,AM,AJ,AG,AF,AH,AI,AE,AD,AC,AB,AA
AQ,AZ,AW,A1,AS,AY,AR,AX,AK,A5,A3,A2,AT,AU,AO,A4,AN,AL,AV,AM,AJ,AG,AF,AH,AI,AE,AD,AC,AB,AA
AQ,AZ,AW,A1,AS,AY,AR,AX,AK,A5,A3,A2,AT,AU,AO,A4,AN,AL,AV,AM,AJ,AG,AF,AH,AI,AE,AD,AC,AB,AA
AQ,AZ,AW,A1,AS,AY,AR,AX,AK,A5,A3,A2,AT,AU,AO,A4,AN,AL,AV,AM,AJ,AG,AF,AH,AI,AE,AD,AC,AB,AA
AQ,AZ,AW,A1,AS,AY,AR,AX,AK,A5,A3,A2,AT,AU,AO,A4,AN,AL,AV,AM,AJ,AG,AF,AH,AI,AE,AD,AC,AB,AA
AQ,AZ,AW,A1,AS,AY,AR,AX,AK,A5,A3,A2,AT,AU,AO,A4,AN,AL,AV,AM,AJ,AG,AF,AH,AI,AE,AD,AC,AB,AA
AQ,AZ,AW,A1,AS,AY,AR,AX,AK,A5,A3,A2,AT,AU,AO,A4,AN,AL,AV,AM,AJ,AG,AF,AH,AI,AE,AD,AC,AB,AA
AQ,AZ,AW,A1,AS,AY,AR,AX,AK,A5,A3,A2,AT,AU,AO,A4,AN,AL,AV,AM,AJ,AG,AF,AH,AI,AE,AD,AC,AB,AA
AQ,AZ,AW,A1,AS,AY,AR,AX,AK,A5,A3,A2,AT,AU,AO,A4,AN,AL,AV,AM,AJ,AG,AF,AH,AI,AE,AD,AC,AB,AA
AQ,AZ,AW,A1,AS,AY,AR,AX,AK,A5,A3,A2,AT,AU,AO,A4,AN,AL,AV,AM,AJ,AG,AF,AH,AI,AE,AD,AC,AB,AA
AQ,AZ,AW,A1,AS,AY,AR,AX,AK,A5,A3,A2,AT,AU,AO,A4,AN,AL,AV,AM,AJ,AG,AF,AH,AI,AE,AD,AC,AB,AA
