cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AL,0.1993118615331591,0.20333891996707673,0.0023871167745065074,0.048858129052456636,0.1274639585933127,0.15901744729520823,0.20333891996707673,0.2339814684953751,0.26753645052700203,0.17076240328453365,0.17366585619941535,0.0024928339333142356,0.04992828790689939,0.10021607435046001,0.12918058154124568,0.17366585619941535,0.20591564049795208,0.24281332278221593
AM,0.21164329408767957,0.20668291192787352,0.003327337179978812,0.05768307533392106,0.14746927427863799,0.17872347884370532,0.20668291192787352,0.2249726500535481,0.30408090307506924,0.18130705338618,0.17407740038412614,0.004125006939917717,0.06422621692048908,0.1122526103592812,0.14515876883294143,0.17407740038412614,0.19976984174921275,0.28416691977967024
AI,0.22892511434386076,0.20468288462334114,0.003170901849925302,0.0563107614042405,0.1725048670541042,0.18933978489550818,0.20468288462334114,0.25009549069040543,0.32803025890851345,0.2023820128069019,0.17473252288143754,0.003391660993840068,0.058237968661690696,0.14440386192726493,0.15921775383225095,0.17473252288143754,0.23213651721637668,0.30280166235657097
AG,0.19662695877790393,0.19891716282212601,0.0028400512765447464,0.05329213146933369,0.13143747857436303,0.13961411211143382,0.19891716282212601,0.23665876311034972,0.2753948565439269,0.1666845478300016,0.1686662741188028,0.0034276383442623844,0.05854603611058894,0.09694566494391367,0.11038212467299305,0.1686662741188028,0.21500230789728747,0.2533355214169125
AJ,0.18139022089120063,0.1655339169062942,0.009693030020300952,0.0984531869484221,0.08217510968078992,0.1280460536643377,0.1655339169062942,0.20572911893437934,0.3439096785951757,0.14954502488960816,0.14124113843752242,0.010822631994327276,0.10403187970198018,0.05021827449982441,0.08219873295560742,0.14124113843752242,0.17416886447416882,0.3188226284678457
AC,0.2263683917845718,0.2353661255702478,0.0016190714675923081,0.04023768715510756,0.15247553099497724,0.21597549349871706,0.2353661255702478,0.25585606033668234,0.26038112818240733,0.1944796329658897,0.20430719456715482,0.0020354962686412984,0.04511647447043373,0.11157517872010958,0.18383434372076676,0.20430719456715482,0.23180642581703015,0.23385205054649533
AA,0.20287055389412706,0.19467890301157736,0.0019527670987481887,0.044190124448208884,0.14263994305140815,0.16571697125823157,0.19467890301157736,0.2482934535147441,0.26028899455572363,0.16161762929014875,0.14577307377803755,0.0024589626682485965,0.049587928654548544,0.09583684568507259,0.1250496524013915,0.14577307377803755,0.20886405460819651,0.23086176536923603
AE,0.19340196901597437,0.18504823809834117,0.0017408788486513312,0.041723840291269104,0.14249308147699055,0.16134619731604288,0.18504823809834117,0.21653871838389777,0.26502633860175484,0.15333748710512818,0.14134694099040754,0.0020982815536128214,0.045807003324959183,0.09563362316520324,0.12595145669316946,0.14134694099040754,0.17741134361434402,0.2323585771388466
AH,0.2654947039758307,0.25712576335653775,0.0014929818253259558,0.038639122988571514,0.2150786051675548,0.25307591436082666,0.25712576335653775,0.2743147664786336,0.3312156592743832,0.23035130069894752,0.21647288368728185,0.0011927295239047167,0.03453591643354374,0.19541621851864208,0.20443199155837857,0.21647288368728185,0.25104116020031575,0.28718722447135514
AO,0.24802655782769054,0.2707495301760504,0.003118093768435665,0.055839894058241774,0.15865492690726596,0.20051802102005162,0.2707495301760504,0.2831396146472607,0.3164245061294999,0.22060373775204634,0.24539835445543082,0.003435818681850986,0.05861585691475461,0.12671389643855507,0.17047798993481256,0.24539835445543082,0.2555865609101782,0.2932752553110821
AN,0.23298860242294053,0.22785919808546065,0.001963086853268619,0.044306735980758266,0.17683083944672398,0.19962175558546963,0.22785919808546065,0.27125064345364636,0.3007593677583017,0.20040404951420043,0.19879701934740782,0.002283921465916829,0.04779039093705793,0.14358363509342714,0.158482371559361,0.19879701934740782,0.24393640089822427,0.2706153763519752
AB,0.1836946832518189,0.18367265577927155,0.001055632201315472,0.03249049401464176,0.14299332601696046,0.16127221240461004,0.18367265577927155,0.18697239298298018,0.24390966185677568,0.13756158846210684,0.1405379195042331,0.0014844303371040557,0.03852830566095602,0.0837147502190444,0.11092457949317397,0.1405379195042331,0.1470949541704804,0.20415790039350226
AF,0.22523172272451727,0.21451023265665015,0.003066417783544835,0.05537524522333816,0.1560955822980868,0.18405409076997814,0.21451023265665015,0.26003192286050913,0.3063883463281448,0.18959585967292955,0.1859808735187559,0.003975437281871418,0.06305106884003964,0.11492669786105905,0.1411321946277948,0.1859808735187559,0.2143135429659609,0.29751642657476274
AK,0.20034273293844287,0.18866078842528494,0.0014931066640187741,0.03864073839898474,0.1545896466393813,0.17589608692287462,0.18866078842528494,0.2226904474262676,0.266910615246273,0.17606342330076877,0.15284259653385368,0.0024657747857933414,0.049656568405331246,0.11436397812132182,0.145744649986773,0.15284259653385368,0.2137875284114215,0.2538037151286924
AD,0.19520501000586865,0.20019344437741896,0.003998984720416224,0.06323752620411573,0.11227522530725947,0.1381732817754988,0.20019344437741896,0.22893916898729055,0.2970909889644394,0.15377294347576553,0.16672920944339337,0.0046506782126234875,0.06819588119984585,0.062033546427694014,0.09377206277800836,0.16672920944339337,0.1925557953692474,0.2600667141262514
