cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AM,0.5393347447092786,0.5540334404589721,0.004517260289611303,0.06721056680025324,0.43047541231954267,0.48915553873952733,0.5540334404589721,0.591240430748353,0.6216456324952215,0.49461011512424624,0.48364799316590057,0.005684761463906619,0.07539735714139202,0.38318901227049085,0.4335139498901731,0.48364799316590057,0.5672613105653121,0.5845052515057947
AI,0.8410881815499998,0.813717187362858,0.0032658105794885653,0.05714727097148704,0.7751189553170338,0.7971475370890279,0.813717187362858,0.8872002422102836,0.9321213120953129,0.839672052871532,0.8107335162453319,0.0034331100301328746,0.058592747248553505,0.772374055741341,0.7943688219271025,0.8107335162453319,0.8878581632806881,0.9327070421345836
AL,0.3355888937543614,0.337053261304203,0.0013182011454306438,0.036307039888025076,0.2834742552256234,0.3127206047668277,0.337053261304203,0.3596928158954042,0.390324221680639,0.4120663626612549,0.4122107160908305,0.0017125703915004157,0.04138321388558912,0.35674354245081724,0.38143581968998297,0.4122107160908305,0.44076119058106944,0.4747147046587089
AG,0.8110218488400514,0.8378157263339784,0.003980702688158456,0.06309281011461175,0.7211682131329848,0.7594498302073742,0.8378157263339784,0.855153297648112,0.8963816523466686,0.8100017805830309,0.837977933467966,0.0038972114786562026,0.06242764995301523,0.7248669643347913,0.757889396166604,0.837977933467966,0.8530575167508165,0.8943394746749438
AJ,0.449023781186293,0.45437657533038966,0.0003232094198706983,0.017978026028201713,0.42260079047813404,0.435781747608634,0.45437657533038966,0.461237358964789,0.4733677629243372,0.34005971384653877,0.3367792726785377,0.0008660089784294451,0.02942803048845514,0.3072356112119532,0.315289021409781,0.3367792726785377,0.3588199424808334,0.3902360696716465
AC,0.5091848144653984,0.5324708064696281,0.011193146913467934,0.10579766969772035,0.36493673333868215,0.4112940456653642,0.5324708064696281,0.5663816603486538,0.6727221905431496,0.507072008314907,0.5320456867403125,0.011365372029352248,0.10660849886079556,0.36162660583213657,0.407956311930324,0.5320456867403125,0.5648309595216898,0.6715310824771759
AA,0.48058545885106513,0.4721884897936177,0.007950423853034974,0.08916514931874994,0.3488116781544778,0.4254670942612957,0.4721884897936177,0.5504945693570564,0.6097508638178738,0.47807663014099616,0.4697825385955205,0.008084902604589092,0.08991608646170657,0.3460649424209344,0.4212077433977148,0.4697825385955205,0.5480090607410419,0.6093208724291262
AE,0.8004317628840076,0.8043635214632838,0.005477196423666326,0.07400808350218459,0.7026171911615333,0.7380110851035742,0.8043635214632838,0.8503939771462259,0.9150790710779665,0.803220828504669,0.8094630953287635,0.0057121845919821945,0.0755789957063614,0.7028007768735556,0.7390705660811364,0.8094630953287635,0.8567598650587,0.9185032838640195
AH,0.38189358539770074,0.37181954055482996,0.0012943263232378295,0.03597674697965103,0.334296105273765,0.36077616918392824,0.37181954055482996,0.3981532315095726,0.4441608168245994,0.3374844680052531,0.33638800473865016,0.0019101536814008808,0.0437053049571889,0.2836048958352967,0.306571389680081,0.33638800473865016,0.3504355845620847,0.4143983043824115
AO,0.5375185235804412,0.47891867293041707,0.007432695654158491,0.0862130828480138,0.45900673472597386,0.4701504324408792,0.47891867293041707,0.6005177327723702,0.6840846837098917,0.4963006474011451,0.4471881218983699,0.008619146734043624,0.09283935983215107,0.41180497915883385,0.4195830439128506,0.4471881218983699,0.5546270137106754,0.6603643659236875
AN,0.5695902584404748,0.576017342933481,0.004627424907944749,0.06802517848521053,0.4544388582023662,0.5419177215612723,0.576017342933481,0.6025337214311435,0.6619452392553412,0.5306039761689793,0.5387429932770778,0.005596014692949924,0.07480651504347682,0.4031444470351966,0.5055027957432565,0.5387429932770778,0.5675359007879,0.6320643894221898
AB,0.508396468182461,0.531369872435398,0.004704865531544265,0.06859202236079838,0.3924635860218957,0.48817214996107416,0.531369872435398,0.536196204939156,0.5952674321850523,0.5066345561182999,0.5313799992966043,0.004765944923793272,0.06903582348167706,0.39068634226864174,0.4854587633849797,0.5313799992966043,0.5329478220500602,0.5949631835677873
AF,0.4349969814860316,0.4116824546284895,0.006651657249693322,0.08155769276833008,0.327600651871756,0.3795675623054866,0.4116824546284895,0.4879269737069205,0.5653378158307354,0.43224597899904765,0.4081260768941241,0.0067842285108613435,0.08236642829977116,0.3237156457581113,0.37681663831481826,0.4081260768941241,0.485655473992483,0.563826019464776
AK,0.5347075699792976,0.5442478876875709,0.0025741558395264205,0.05073613938334706,0.4643919537105901,0.4955861738266922,0.5442478876875709,0.5527430793235926,0.6165677938281466,0.47586971410108353,0.4729184595755728,0.0020225063003932444,0.044972283691105175,0.4112394642227013,0.4486880584917188,0.4729184595755728,0.5055949945946164,0.5418386298858182
AD,0.49431543386433496,0.5018980548873565,0.0022563479697235403,0.047501031249053326,0.4258094199060887,0.4565236212676328,0.5018980548873565,0.5188367238142417,0.5644712521547082,0.4923876662908592,0.5008394275516704,0.002288569809168262,0.04783899883116558,0.42341854819685676,0.4539490659342462,0.5008394275516704,0.516248772348331,0.5630500831206375
