cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AL,0.36881536607923504,0.36629181182487686,0.0074720245975368775,0.08644087341956279,0.2543822030261015,0.2918905128424616,0.36629181182487686,0.42504661762823737,0.5012455405641973,0.33005953602958454,0.32507183195988043,0.009144410576454596,0.09562641150045628,0.20113490161452935,0.2455989680604563,0.32507183195988043,0.3962651488790295,0.472821824289196
AM,0.3412336767388247,0.3348172928426474,0.003352660396213765,0.05790216227580594,0.2622216637096306,0.3025403808061783,0.3348172928426474,0.38200344926473984,0.43326564749649454,0.28852131946360876,0.27804493138336467,0.004677555173295419,0.06839265438112063,0.20143680050380772,0.23387244319867195,0.27804493138336467,0.3372871704828452,0.3977777283827859
AI,0.27153864459268046,0.25787534575071325,0.0022147866748753035,0.04706152010799591,0.21353972727819304,0.2296713923222432,0.25787534575071325,0.31847261147794304,0.33523465242768424,0.23740850125004362,0.22475676377194326,0.0023266609860556915,0.048235474352966524,0.1789938962134679,0.1952563199989028,0.22475676377194326,0.286089545274517,0.30119380223518344
AG,0.3117494231346131,0.344107448045577,0.003203384408880909,0.05659844882044833,0.21408517811105127,0.28177131378946585,0.344107448045577,0.3473787236423723,0.3688501446063662,0.28283798985888703,0.316798741276096,0.0036078749158149695,0.060065588449751905,0.1784509397402116,0.2559348115621127,0.316798741276096,0.3179720877466997,0.3430178142249946
AJ,0.39557564024864483,0.41785797320478407,0.006175440592732332,0.07858397160192612,0.2834335386201808,0.3312739989296454,0.41785797320478407,0.45755239394906333,0.49851794890877577,0.34473074832503137,0.35546024184784675,0.006874449941855434,0.08291230271712054,0.2337416533191068,0.27266595228317037,0.35546024184784675,0.4138905432788961,0.4591231564125564
AC,0.44060762606967574,0.44159423697016537,0.004829293519766325,0.06949311850655664,0.32867737875687164,0.39654148407046785,0.44159423697016537,0.4879107737535973,0.5334003449441742,0.438470040092545,0.4393181668051087,0.00497281227614985,0.07051816982983783,0.32514391844906276,0.39336993068695814,0.4393181668051087,0.4865110237386481,0.5321911252845641
AA,0.4192415169566763,0.4093482642081066,0.00638746787116663,0.07992163581388102,0.30347594358961616,0.35064188673264635,0.4093482642081066,0.487133760751428,0.5205041947107005,0.4169356198685028,0.4078661718899586,0.0064951704582949694,0.08059262037119136,0.3002280524038726,0.3465928696133159,0.4078661718899586,0.4863408987292496,0.5178715526600015
AE,0.4020425891637293,0.4117264515281659,0.01017665903570862,0.10087942820867206,0.22623508948104548,0.3647624910285798,0.4117264515281659,0.45567150455395533,0.5346019795274065,0.399781010123653,0.408447527064358,0.010237228399160834,0.10117918955576208,0.223073252693042,0.3619826636955834,0.408447527064358,0.4545764200932402,0.5318913040099986
AH,0.3045752164602946,0.3074333508504002,0.0037357257720070426,0.0611205838650699,0.21374461391216154,0.25454563677325376,0.3074333508504002,0.34192579730966244,0.38981733166862764,0.2570696141780015,0.2586004724878814,0.0043178774672373655,0.06571055826301711,0.16590499399479863,0.1969438225578109,0.2586004724878814,0.29855286570106965,0.3497962855381447
AO,0.35286370246953497,0.3733967525630674,0.001677635468727921,0.04095894857937544,0.2816623472784805,0.33336887104924584,0.3733967525630674,0.3828341616348321,0.4001451571529736,0.2988359183544414,0.3217006218230867,0.0025444042933622482,0.050442088511105966,0.21683270104325153,0.26639365479098454,0.3217006218230867,0.3415997299475606,0.35604446315114485
AN,0.3848028807196233,0.3773589453590663,0.0037236356031784216,0.06102159948066276,0.29246279071847947,0.36020135599332204,0.3773589453590663,0.41746532976777706,0.47815402012023456,0.33999651163470956,0.3288850200913023,0.004286256706081574,0.06546950974370874,0.24763709767661837,0.3081502777659968,0.3288850200913023,0.37029599280659853,0.4432092199461051
AB,0.42941415044677583,0.44107556056493913,0.007543186623190251,0.08685152055773261,0.28278133727836563,0.4107774381325833,0.44107556056493913,0.487227786913756,0.5184528346678047,0.42734460225285936,0.4398002094362424,0.00761297717216558,0.08725237631242819,0.2806431943091186,0.4082012908849951,0.4398002094362424,0.4855575754758586,0.5169788980037673
AF,0.27274869336179824,0.2790630527164078,0.003378355095939024,0.058123619088448236,0.19052993215050534,0.2245494039092996,0.2790630527164078,0.31191822227913407,0.3517773067299062,0.24626175724714292,0.2555212726906355,0.0036971287921056047,0.06080401953905354,0.16258775358268285,0.1946388531623593,0.2555212726906355,0.2874156543842173,0.32710873322171796
AK,0.26511505583170414,0.2548225802935532,0.0033853945569064974,0.058184143517856286,0.16359210815448672,0.2447156098229894,0.2548225802935532,0.3126454180749333,0.3277336323997393,0.23896844177881607,0.22517597899565708,0.003603644289946209,0.060030361401096105,0.13426925336986656,0.22333317176407297,0.22517597899565708,0.2869017767250267,0.30190016382059714
AD,0.40949361797461026,0.40714545560397,0.008279081578077992,0.0909894586096543,0.287124246124191,0.3437481856132366,0.40714545560397,0.4731767976773099,0.5491089052993025,0.40824163485551745,0.40968785490085774,0.008312081233156866,0.09117061606217688,0.2850362639815772,0.3428343887783404,0.40968785490085774,0.47032125055146123,0.5488094192380336
