cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AB,0.44031105417567623,0.417131151332153,0.00436586888096406,0.0660747219514699,0.36115057552496105,0.38683670064694853,0.417131151332153,0.496489640124394,0.5389751358119944,0.5657274206573996,0.5777355753450923,0.0013242901616387969,0.036390797760406365,0.5084294148582439,0.5380161276711919,0.5777355753450923,0.5950010177783707,0.6111311348939481
AA,0.5968259239527884,0.5972121163770909,0.0011593831671982363,0.03404971611039123,0.5470362447951305,0.5729982232770822,0.5972121163770909,0.6221845313400848,0.644669131695342,0.6324172822596497,0.6440119579113656,0.0006985799737633307,0.026430663513489983,0.5945904477169281,0.6096216890924677,0.6440119579113656,0.6485219405825496,0.6680496884224947
