0,0.29114034486157964
1,0.3364689957264451
2,0.4077496832116306
3,0.43748917719298974
4,0.4577354069261961
5,0.46937393556289575
6,0.4749081769181256
7,0.47916438579492
8,0.48109783598570655
9,0.4831847830775328
10,0.4845404063112557
11,0.4856206912250061
12,0.48642122422198053
13,0.48762231715839677
14,0.4888347719784281
15,0.4907483141394075
16,0.49328096387566234
17,0.49526271703526714
18,0.49775578213602295
19,0.4998395957034249
20,0.500919403881947
21,0.5026116808247886
22,0.5043352058047476
23,0.5057215610774182
24,0.5068594860312802
25,0.5078775439704343
26,0.5085911619215059
27,0.5096029156180657
28,0.5099833677460204
29,0.5109632934735971
30,0.5121158436778472
31,0.5122873448370481
32,0.5126889504204748
33,0.5135500552304268
34,0.5138256555449046
35,0.5142221834045411
36,0.514730036397355
37,0.5149068796447769
38,0.5151704664204031
39,0.515587279464033
40,0.5156424037730167
41,0.5159462157503334
42,0.5161152543926826
43,0.5161643772755489
44,0.5164661238392746
45,0.5165999593053636
46,0.516598363113608
47,0.517040788231706
48,0.5170088264817964
49,0.5170359942705933
