0,1.6198022081307333e-05
1,1.7315564886293215e-05
2,1.752958791633254e-05
3,1.779240058193149e-05
4,1.8093412189154222e-05
5,1.842975002880657e-05
6,1.8792968091623293e-05
7,1.9181764799576295e-05
8,1.9590264860772007e-05
9,2.001759230335121e-05
10,2.045479810735428e-05
11,2.0902517877626197e-05
12,2.1355999232361755e-05
13,2.1816988331363343e-05
14,2.2285839242648396e-05
15,2.277002667468076e-05
16,2.3248412661343913e-05
17,2.3727488385769863e-05
18,2.4216628951449092e-05
19,2.4714687688708188e-05
20,2.5205848684812097e-05
21,2.5695207263064513e-05
22,2.6192214779900068e-05
23,2.667483271970011e-05
24,2.7150498498225754e-05
25,2.7613381919213917e-05
26,2.8074061924337754e-05
27,2.852424896346693e-05
28,2.897004252393009e-05
29,2.9402999277011538e-05
30,2.9825285274304806e-05
31,3.0241598736161294e-05
32,3.065895488500853e-05
33,3.105989353950953e-05
34,3.144802030177733e-05
35,3.184234306024258e-05
36,3.221973236785742e-05
37,3.259934094685116e-05
38,3.2967735410300024e-05
39,3.3319500355360433e-05
40,3.36774824505716e-05
41,3.402476655089624e-05
42,3.4371205568430205e-05
43,3.4707847410770805e-05
44,3.5047632587782556e-05
45,3.538091844210935e-05
46,3.570782918790998e-05
47,3.603066050776724e-05
48,3.636328959878775e-05
49,3.6699945417762064e-05
