cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AN,0.12952672527325948,0.13159790207326838,0.00014594840991636208,0.012080910972123007,0.1134018522575683,0.1187276460208619,0.13159790207326838,0.13925119502148203,0.14395163169172362,0.0478240009845042,0.04788704561881629,5.8766591722835714e-05,0.00766593710663189,0.037037702801467245,0.04468511595439717,0.04788704561881629,0.0518080357519691,0.05797331393593844
AI,0.3562517238565996,0.3592005793428692,0.0022821469417015077,0.04777182162846114,0.2943938172868301,0.32281327588840103,0.3592005793428692,0.39601271904090224,0.4104542675483185,0.22282533446383443,0.22704415516740303,0.0009628665879129443,0.031030091651700682,0.18441685697427498,0.19316691708384207,0.22704415516740303,0.2529639382975214,0.2559917301634339
AD,0.4376095489421768,0.4404707110452311,0.001752687762072839,0.04186511390254228,0.38980116477953414,0.3953789293354192,0.4404707110452311,0.47714579162435994,0.4838761619343056,0.4198244430171041,0.4254167117876234,0.0014841777531681552,0.03852502762060211,0.3744204859257845,0.3816949400034998,0.4254167117876234,0.4561479939859809,0.45990805457263606
AL,0.14153626960905077,0.1460898083010334,0.0006003635933789626,0.02450231812255654,0.10664845888107377,0.12408785395541844,0.1460898083010334,0.15931756272071212,0.17088970022436198,0.04950614279339879,0.04854897920454908,1.7922374028530565e-05,0.004233482494180242,0.04501049973405419,0.04597730284702481,0.04854897920454908,0.052034132709123784,0.05578571006016735
AO,0.3829097623045942,0.39653210169596886,0.005380209057750842,0.07334990836906916,0.27360369804432055,0.34038193142052725,0.39653210169596886,0.4448500254764299,0.4633814757497514,0.2551432525175364,0.26211435283649276,0.002129292197928816,0.046144254224429894,0.18814071409816913,0.22556096820853277,0.26211435283649276,0.2931851386156831,0.3083731060386926
AG,0.37775704131782817,0.3860473799762058,0.005604386853033313,0.07486245289217627,0.27649983834875635,0.3375216087626846,0.3860473799762058,0.40225546475092694,0.47983352193348905,0.3557058896567735,0.3599247553970883,0.005159182920717304,0.07182745241700629,0.25542792782059853,0.32565429528515055,0.3599247553970883,0.384786172926014,0.4517093821975027
AE,0.14528310715000212,0.13817603383017008,0.0007266481402114802,0.02695641185713485,0.11466731875108131,0.12559538176215918,0.13817603383017008,0.16806624218832267,0.18212687465507518,0.04926243159531892,0.04948009209054128,1.7547297136814878e-05,0.004188949407287569,0.04423022950549892,0.04585187665206795,0.04948009209054128,0.05097374389250457,0.05517352487142306
AC,0.43176019060422904,0.42122810879771866,0.004264884402456865,0.0653060824307879,0.35035361750467714,0.3855267360420686,0.42122810879771866,0.49221863627367707,0.5159708650731845,0.4065634408878611,0.39736161689519306,0.004777953238663264,0.06912274038739541,0.3196345691421351,0.35693019273247206,0.39736161689519306,0.4684986060192906,0.4960264959743398
AH,0.14651009197253326,0.14398133448782877,0.0005362703964755875,0.02315751274372072,0.11538036087744809,0.13568183588965438,0.14398133448782877,0.16135108159370903,0.17791488444090905,0.05971114043035275,0.05721059499918512,0.0001576663150954325,0.012556524801689062,0.047918294151731676,0.04867051165010697,0.05721059499918512,0.06578857510045302,0.0777300857854331
AB,0.4876770887937896,0.4830861690491127,0.008357359295537834,0.09141859381732927,0.35530293144702607,0.46047034146337207,0.4830861690491127,0.5640538320945796,0.5926273218624281,0.4651327729816131,0.46084678121952627,0.00911504593365846,0.09547274969151386,0.3276940938888486,0.4352937740666061,0.46084678121952627,0.5342432313604409,0.5813908028209318
AJ,0.3377704383979176,0.3402019347244136,0.00165878361737112,0.04072816737064313,0.29387382490003594,0.29685015545768767,0.3402019347244136,0.37726285260544706,0.3797822186700205,0.19757829564952653,0.19914637296103646,0.00042991044108680026,0.020734281783722344,0.16945440252116423,0.18485148076118657,0.19914637296103646,0.21146040825618456,0.2231025667689151
AF,0.14434067136315917,0.137424670938117,0.0006114039888782321,0.024726584658586234,0.11854237873904344,0.13315517698541446,0.137424670938117,0.14819143369643475,0.18309745251280357,0.05466053837597128,0.05447891111340917,6.228930839118818e-05,0.007892357593975845,0.044126453720500836,0.05182472562488462,0.05447891111340917,0.057320708082640476,0.06552361686737587
AA,0.4488928610231271,0.45107477091379333,0.00283906642796009,0.05328289057436815,0.3818874445650655,0.4048608468865633,0.45107477091379333,0.49887860892822644,0.5093835600963876,0.42218735596563245,0.42378953964387367,0.002088031813639171,0.04569498674514712,0.3609399370415889,0.38877158114179144,0.42378953964387367,0.46170872136743774,0.4774951668797517
AK,0.14719147939727073,0.1510188412561394,0.0003766183219716972,0.01940665664074307,0.12014706592910082,0.1334063253839114,0.1510188412561394,0.15797671181460127,0.17177058509411303,0.051640843820493165,0.04904736664790606,5.847402887298728e-05,0.007646831296228999,0.046380344438876925,0.047025303226740305,0.04904736664790606,0.050268335461063414,0.06391909920558275
AM,0.13533752144005748,0.13576958640281767,0.00013270153138976692,0.01151961507124986,0.12121451953200148,0.12548309645107977,0.13576958640281767,0.14482854773588008,0.14919871335366328,0.046524724021509,0.046217824143858346,9.34723870222877e-05,0.00966811186438633,0.03312262407254661,0.04143577945796405,0.046217824143858346,0.05522900206778072,0.05787465150591262
