cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AN,0.022071949283027262,0.020923390091070693,8.102503815527524e-06,0.0028464897357144154,0.019633316718064793,0.02065613232066699,0.020923390091070693,0.022215116778467353,0.02669900054988585,0.00917028710192575,0.009261150749093595,2.8850965086868935e-06,0.0016985571844029548,0.0071463216607889415,0.008043659010364175,0.009261150749093595,0.009472994253205167,0.01163752558155484
AI,0.09395450756595097,0.0920060035800491,0.0014538862327467704,0.03812986011968534,0.046319247749277696,0.06464163939319051,0.0920060035800491,0.11787084446461256,0.14746070954890902,0.09418036091702998,0.09476223949113727,0.0015817529708788758,0.03977125810027734,0.04219370673503413,0.06473279390378964,0.09476223949113727,0.11985509053697414,0.1480033816914315
AD,0.07626666508877711,0.09449701785511005,0.001962792956245085,0.04430341923875724,0.014772772807744665,0.03521189675303332,0.09449701785511005,0.11324153547700241,0.11921174444076674,0.07701953865409901,0.09941743294717686,0.002593370653878714,0.05092514755873285,0.006555088310423545,0.02897544798965398,0.09941743294717686,0.1180315330485418,0.12604117650251845
AL,0.010975373286858797,0.011129914713159127,1.3544085507231129e-06,0.0011637905957358106,0.00923434882346993,0.01047325909316318,0.011129914713159127,0.011773346277772883,0.0123388602214183,0.004697091525680962,0.004941218292664232,2.945633593301959e-07,0.0005427369153928963,0.0038199154882003978,0.004494740896540208,0.004941218292664232,0.0050850336672599635,0.00516572532672221
AO,0.019157339008291363,0.019375230501934435,1.9149835011773524e-05,0.004376052446186348,0.012804850485705701,0.018641083307568897,0.019375230501934435,0.02088566375449553,0.024447574757972303,0.008320731386310705,0.00815333822320982,5.944082773976072e-06,0.0024380489687403886,0.005530250917880764,0.005918653461265157,0.00815333822320982,0.010549714318508301,0.011421900540256977
AG,0.01749979947908455,0.012991778121596784,0.00011582313230018176,0.010762115605222876,0.011523905036519,0.01291544357595571,0.012991778121596784,0.013418839877731023,0.034511929175040736,0.010334570564749936,0.005563769931346151,0.00012471016044875646,0.011167370346180719,0.004689646976752538,0.005062684852591949,0.005563769931346151,0.0059516015625131246,0.027981998034648285
AE,0.01710630957742666,0.012891547196304068,0.0001065847329598389,0.01032398822935395,0.01041996882357805,0.011889733001709854,0.012891547196304068,0.014737909026724639,0.03376652452686418,0.010467399028143774,0.0055046411498533565,0.00012611445541184144,0.011230069252317254,0.005015091902466093,0.005216004433227684,0.0055046411498533565,0.005980937646935635,0.0282014943292431
AC,0.07240212406628661,0.0676491785530009,0.00014801928514385782,0.012166317649307774,0.06264956720376254,0.06484221827621184,0.0676491785530009,0.07309357981623213,0.0922787507210635,0.0674694178488388,0.06555549372268166,0.0001994339309347596,0.014122107878597997,0.05205024021419238,0.06389589314136633,0.06555549372268166,0.06615998743369825,0.08837681037907719
AH,0.011003673788296654,0.011454409349626674,1.5070534468052141e-06,0.001227621051792944,0.00929234770859347,0.009906012600065527,0.011454409349626674,0.011922813615858039,0.012308155953561304,0.0049516570061559516,0.005182195233871079,3.7765487561918505e-07,0.0006145363094392268,0.003992431436773418,0.00469552349519785,0.005182195233871079,0.005267411387281413,0.005602174063092599
AB,0.0823006577496423,0.08603525428737488,0.0005942472071257818,0.024377186201975442,0.047751179868096336,0.0680100168074021,0.08603525428737488,0.09867629579766565,0.11110310826664482,0.08193899552668375,0.07917211096200338,0.00083262965993241,0.028855322904663708,0.044683206903308084,0.06615792324292445,0.07917211096200338,0.1005631325757557,0.12052743963197812
AJ,0.021524409697007224,0.014381638458500885,0.00014189864386678267,0.011912121719776987,0.01183281175823217,0.012642477503145717,0.014381638458500885,0.03115821453482886,0.03904799231806626,0.015257461746234087,0.005600972512518572,0.00020051536599805048,0.014160344840364958,0.004758055313494643,0.005255829638329559,0.005600972512518572,0.027274830361653755,0.035678947946631526
AF,0.01000670982808257,0.009966810916358234,1.0733516202097247e-06,0.001036026843382798,0.008850037813956928,0.009093296775390843,0.009966810916358234,0.010749750243378826,0.011323512330816918,0.0051209732545388865,0.005166560341763276,2.2459353152664353e-07,0.00047391299995531197,0.004545023437147229,0.0046735389118326785,0.005166560341763276,0.005435677317753787,0.005732224989829628
AA,0.09616679250302312,0.09474109522110029,0.001895046469879645,0.043532131464926516,0.044412152281825754,0.05661707689309362,0.09474109522110029,0.1383716950229046,0.1478146216131625,0.09809536214284266,0.09499820569258507,0.0024250588494008117,0.04924488653048976,0.03840073395995285,0.05656094132006651,0.09499820569258507,0.14709765620889945,0.15642475735551256
AK,0.011957938733846358,0.011690891272417354,1.3482031237763433e-05,0.003671788561146112,0.007159171005440365,0.009480606115144376,0.011690891272417354,0.015234433278182103,0.016535487216830347,0.005225762363428861,0.005069953257689321,4.90651384547445e-07,0.0007004651201504932,0.004455771874515476,0.0046369337031931185,0.005069953257689321,0.005699432331296001,0.006254302603950775
AM,0.016990793611415856,0.018065713070262904,1.240748425076917e-05,0.0035224259042269676,0.012300304122030422,0.014089687703656593,0.018065713070262904,0.018449848902413662,0.02138857747665405,0.008571872251521099,0.009122967329244502,2.6151671517734e-06,0.0016171478447480922,0.006033145664302513,0.007918038723285326,0.009122967329244502,0.009597649459019557,0.010219692128553929
