cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AN,0.08701185866355092,0.10618296643824238,0.0018482700191583407,0.04299151101273763,0.021511300257529828,0.06145226535538075,0.10618296643824238,0.10995276975368984,0.13189191281111948,0.07763586746050984,0.09762205708886315,0.0018248127200793073,0.04271782672467441,0.012554485774304586,0.05274649263926797,0.09762205708886315,0.09864801677115338,0.1219848449207018
AI,0.08561349393718033,0.0799428593399294,0.0012786337475072134,0.03575798858307348,0.045373958191587585,0.05458830038169098,0.0799428593399294,0.11097082406353324,0.13624734566565683,0.09738854826552257,0.09790283766128578,0.0026272412249287304,0.051256621278901425,0.03721163605466999,0.04702496490917275,0.09790283766128578,0.14684525462076647,0.1575700408487221
AD,0.08919619050421883,0.09464143302233985,0.002077928074295566,0.045584296356262495,0.03186278437951448,0.048037900521314306,0.09464143302233985,0.120111386683622,0.1470055428934495,0.07791689276230127,0.08391572843149608,0.0034168612335798445,0.05845392402208636,0.005264663556651526,0.02091744526958132,0.08391572843149608,0.12193472639428571,0.15222488959438074
AL,0.09171627137619609,0.09565461544955006,0.0005817202029326577,0.02411887648570426,0.05794341965415724,0.07767348815231816,0.09565461544955006,0.11363936294073618,0.11564084945221388,0.07824857473518998,0.08222289595824714,0.0006046810541598433,0.024590263401595425,0.04304529784345837,0.06657279020535331,0.08222289595824714,0.09794974274530141,0.1034648878798384
AO,0.11716856815465408,0.12249838269107602,0.0018757728992712967,0.0433101939417419,0.05573759320105069,0.08783337519072561,0.12249838269107602,0.15508035228791545,0.16666369870287662,0.10733916463411584,0.11417495476320927,0.0020435867333611453,0.045206047530846415,0.04359012627034802,0.07442767358999627,0.11417495476320927,0.1477061640674588,0.15814277558779238
AG,0.061241753316976184,0.05968000324435044,0.00018505563036542394,0.013603515367926922,0.043191040442712984,0.054940609776982084,0.05968000324435044,0.06897494211593852,0.08015981110332393,0.042682957798095826,0.036042012265288526,0.0009754036890111073,0.031231453520627363,0.008098839538872133,0.018609473853841322,0.036042012265288526,0.05984197457915291,0.08962449062105965
AE,0.07733844795613,0.05936431350193572,0.0023774432659997165,0.04875903266062317,0.030119494717942834,0.049254091421228864,0.05936431350193572,0.09089824060788654,0.15521026731297355,0.061167064564944446,0.04611132469272638,0.0023148177843615864,0.04811255329289422,0.0158993512434663,0.03643579570311204,0.04611132469272638,0.06550850985633037,0.13759302345097463
AC,0.0868653661427445,0.08719419752432152,0.001603312213672321,0.04004138126578953,0.039267098768967605,0.05359865201827746,0.08719419752432152,0.11797800193553844,0.13551604912579696,0.0734574846436368,0.06890842732145347,0.0024047540941797584,0.049038292121359184,0.012792717388619538,0.03729537986781713,0.06890842732145347,0.122182508729062,0.13105420590146424
AH,0.07714405978476485,0.067243850042842,0.0008750517561489187,0.029581273741151153,0.052700873372323986,0.057241230846645626,0.067243850042842,0.07898327133039328,0.12517990249110952,0.06761786185484801,0.06761748857862343,0.001911349445932937,0.043718982672666766,0.013407671089202282,0.036507602384561355,0.06761748857862343,0.09793557827681386,0.12235685014163634
AB,0.06548005304084581,0.06589632284077963,0.0009658944334566604,0.03107884221551151,0.026096544021618012,0.03803274429464364,0.06589632284077963,0.09419470256533355,0.1035330201079604,0.05262941935261122,0.052582959090110626,0.0015541630225968078,0.0394228743573678,0.0054520893654291065,0.013723856134006226,0.052582959090110626,0.09150254554141216,0.09988257766591338
AJ,0.09024054162513723,0.09133854352976309,0.0011881234912458013,0.0344691672548932,0.05177433525151226,0.06502529199227464,0.09133854352976309,0.0950213548857209,0.14104870335821793,0.08041490199272312,0.08678669248148599,0.0012436190218635193,0.03526498294148913,0.036808143115602765,0.0458010446600688,0.08678669248148599,0.10511821991116277,0.12319493157576325
AF,0.0601149780159825,0.05604911548827038,0.000493998474213554,0.022226076446677536,0.038723582726455666,0.03960441444701043,0.05604911548827038,0.07243134078921759,0.09171268011833145,0.056453653542997,0.06078580449469255,0.0008373038867488108,0.02893620373768492,0.014574946286917728,0.04139310753739126,0.06078580449469255,0.07248523903111453,0.09263082503375691
AA,0.09689535334126524,0.1011887484982163,0.000923505412920775,0.03038923185802456,0.05292287144085265,0.08006745979478151,0.1011887484982163,0.11514106906259311,0.1349136594420055,0.08957693831888591,0.09845446912486527,0.000917843643937803,0.030295934445694245,0.043951186342159845,0.07477494261935208,0.09845446912486527,0.10439131666788498,0.1248373159223259
AK,0.10040085547406342,0.1109282338907584,0.0030202386357829794,0.05495669782458713,0.02798089668950999,0.06325924306834332,0.1109282338907584,0.11692658064055218,0.17428279759862694,0.08880182766390667,0.09847998170253962,0.0034769783643081747,0.058965908492180245,0.01224226045125264,0.051733450727603505,0.09847998170253962,0.10264294749141209,0.1695550532373541
AM,0.09555646553215691,0.07842800153605829,0.003317027951167423,0.0575936450588728,0.028912251430101163,0.0689493070892853,0.07842800153605829,0.12127112025809317,0.1827788901076179,0.08572360740902751,0.06709911087272061,0.0035466321570588994,0.05955360742271537,0.017100223377270667,0.05834087157960037,0.06709911087272061,0.1134888635248013,0.17582055720891127
