cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AB,0.6949763404032766,0.7158519645844308,0.0032901914504724476,0.05736019046753983,0.6033930458069127,0.6567384867295832,0.7158519645844308,0.7305171650991515,0.7723021487911603,0.38851448496124114,0.3860507683673009,0.0017588444374968758,0.041938579345238626,0.33295654287020093,0.3610475363171388,0.3860507683673009,0.4098586812911957,0.4559150677047503
AC,0.6604980307850252,0.673895009008473,0.002668412172162807,0.05165667596896655,0.5760087268152878,0.6286774489291658,0.673895009008473,0.6983936746244419,0.7214339800866552,0.4404972395895965,0.4455871208468225,0.0016411829875174302,0.040511516726943586,0.37459413932560415,0.42738576681967944,0.4455871208468225,0.45775077196733205,0.4934768443633344
AA,0.7561914166938954,0.7584022715750928,0.0018795004143846966,0.043353205353061225,0.6915106967877419,0.7200712687320343,0.7584022715750928,0.7886537836197829,0.8141418346657106,0.31724676872752977,0.32055904229598664,0.0006272905783829189,0.0250457696704038,0.27422326006958087,0.310374766402026,0.32055904229598664,0.3308428436577192,0.3501167154365016
