cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AM,0.3524870576334573,0.34964748573855736,0.0007063914647888517,0.026578025976149014,0.30796036306573926,0.3401644584316151,0.34964748573855736,0.3752962964782307,0.3865088768933286,0.2890329668936337,0.2881917807249551,0.000410859463781719,0.02026966856615369,0.25773073191713974,0.2830734968883868,0.2881917807249551,0.2959749354290728,0.3207452138603286
AI,0.29246122211158904,0.29068049276189173,0.0006448308748697799,0.025393520332356045,0.2546652099702788,0.27782235405643874,0.29068049276189173,0.3067215244548325,0.3310394638922183,0.24588925611125692,0.24379766146693727,0.0006491382366745213,0.025478191393317567,0.20436329349900073,0.23134758725438373,0.24379766146693727,0.26704413044772024,0.27715909930942517
AL,0.33916797105186125,0.33342540468821463,0.0012511685392255693,0.03537186083916945,0.28815600506995587,0.3156443643985611,0.33342540468821463,0.36475597771306906,0.3899111190083347,0.28558715497508375,0.2786587845444434,0.0010207940748330196,0.03194986815047943,0.2447017846646982,0.2612608109413143,0.2786587845444434,0.3090985729663312,0.3337877815988255
AG,0.3202663929266731,0.3396871196667369,0.0013042339622340244,0.03611417951766348,0.26454312269847813,0.2895192137758861,0.3396871196667369,0.350663173755077,0.35737914151918954,0.26659859995069074,0.26611562185719684,0.0008394031459463405,0.028972454952011582,0.22186327780400553,0.2572890353761084,0.26611562185719684,0.2821673477868954,0.3046589423950057
AJ,0.33585715131338384,0.34094339803617096,0.0011535684015030055,0.0339642223744782,0.290115806361393,0.3077075168245456,0.34094339803617096,0.35242534337329334,0.388608397652464,0.28934349448400687,0.2778572280334494,0.0010633599645100739,0.03260920061133167,0.24328861483773892,0.2743982505612599,0.2778572280334494,0.3201933870785758,0.33718351707998073
AC,0.5502952111988849,0.5433042523126478,0.0013308234213831804,0.03648045259290488,0.499992513964931,0.5261350654173612,0.5433042523126478,0.5772928553785697,0.6052071777827588,0.5106966810918299,0.5126050068179276,0.0008456108453028329,0.0290793886679695,0.4733213132179943,0.48717612128511234,0.5126050068179276,0.530642430927889,0.5548954723865774
AA,0.5186937903901819,0.5075151861741501,0.0010947953194128366,0.033087691358159706,0.4794107852031213,0.49360007628765284,0.5075151861741501,0.5460218568417845,0.5707420048374909,0.4676637776233251,0.46994821437714057,0.001094064395848618,0.03307664426523069,0.4215493789450416,0.43989205617890215,0.46994821437714057,0.49283657086821553,0.5134254081627847
AE,0.29895194681187337,0.30359764214679935,0.0011174297051061972,0.0334279778794081,0.2518643107116186,0.2771400927049009,0.30359764214679935,0.32102853505108925,0.3484377456385287,0.24013234757372998,0.23857798166558422,0.0012086637510826041,0.03476584172837764,0.18261830640470564,0.23160534453793108,0.23857798166558422,0.2622266156280108,0.2864177670252157
AH,0.3452550995992903,0.3393996989139884,0.001526638976013076,0.03907222768173164,0.2945906670266465,0.31529961060052797,0.3393996989139884,0.3713550505589769,0.406723315198507,0.2882021070486824,0.2812514874380107,0.001237817845038434,0.03518263556128838,0.24787699541194746,0.26466666299301933,0.2812514874380107,0.30656951870803456,0.34391370350960815
AO,0.29691915344779846,0.2921628920112964,0.001336168745614759,0.03655364202941697,0.24507790042994626,0.274664863462989,0.2921628920112964,0.3291151506297485,0.34662249226375696,0.25009710528680706,0.2529591817090789,0.0013203702620636123,0.03633689945583707,0.20213937344389696,0.22702977790640533,0.2529591817090789,0.2689217757324059,0.3076699311865634
AN,0.324668862869173,0.32098338560656875,0.0005418662270612429,0.023278020256483213,0.29227658015641833,0.31796118493907355,0.32098338560656875,0.33335680242071364,0.360777115412449,0.2663606385307754,0.26514261197201916,0.0003814701573730102,0.019531261028745948,0.2396952961085971,0.24937785405005053,0.26514261197201916,0.28011037064852085,0.29511687637944284
AB,0.6096642197954726,0.6244378419596298,0.0025257994379683795,0.050257332181169144,0.5185294710368435,0.5890414259720302,0.6244378419596298,0.6413199029164226,0.6628438376048709,0.5661772139824093,0.5854023102700665,0.0028589894779116813,0.053469519147937745,0.4705851558158947,0.5471545702207332,0.5854023102700665,0.5923982469099117,0.6346279636144803
AF,0.5804460775201284,0.5725793658011593,0.003991785868849007,0.06318058142221396,0.4976568838411817,0.5295569641245474,0.5725793658011593,0.6339706849344162,0.6705316299868572,0.5366199275047188,0.534421809705877,0.002695052416817402,0.05191389425594464,0.46397558558992513,0.4893193191510315,0.534421809705877,0.5893182509473742,0.5992408346799012
AK,0.3490523665535863,0.3505414000145154,0.0015893823542114044,0.03986705850964433,0.291467144863534,0.32399247349048166,0.3505414000145154,0.37816044836618345,0.40679148324741654,0.29260747340613574,0.2948826148061434,0.0013939803182082707,0.037336045829844795,0.24049487687284332,0.2707907932109051,0.2948826148061434,0.30930727331389474,0.3484766038328643
AD,0.5939770761888314,0.5813847237202866,0.0026873150651741226,0.05183931968278637,0.5143342709172062,0.5733261457949979,0.5813847237202866,0.6233820975838212,0.6686491365585936,0.5560386481599956,0.5439841215410448,0.002510475241199354,0.050104642910606144,0.48107650346113373,0.5362964635767445,0.5439841215410448,0.5860260682019429,0.6331841019191393
