cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AA,0.2780021483808712,0.27391066917192874,0.004082779183435094,0.06389662888944216,0.1971378358584866,0.2307996886836443,0.27391066917192874,0.3049401759118189,0.38543918097553603,0.2814415940434056,0.2777380040605817,0.004519299407378315,0.0672257347105877,0.19933111750999927,0.2303184693780493,0.2777380040605817,0.3066561965258606,0.3964645310825975
AC,0.27558957227030073,0.29323186026912496,0.0021060916323286257,0.04589217397692798,0.20433703615192567,0.24169815183199483,0.29323186026912496,0.3065144444265794,0.33662390658096564,0.26861092994403063,0.28629460765931153,0.002206556546365854,0.046973998620150004,0.19953735031479153,0.23369424569944974,0.28629460765931153,0.2955703255292388,0.3351157371995093
AB,0.3029029129944987,0.30089134891556,0.0017495869422481916,0.04182806405092389,0.2371101832366353,0.29323221784897185,0.30089134891556,0.3192014889726681,0.36473969754627156,0.3327695831713267,0.3297459551494633,0.003932637649811956,0.06271074588786164,0.23224102757293896,0.31177440678468626,0.3297459551494633,0.36977466471858145,0.4188939716837593
