cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AL,0.17974209049824466,0.18211562296008202,0.0011737767655532279,0.034260425647578106,0.13080284585642185,0.16301324238774295,0.18211562296008202,0.19752079374439763,0.228670026311185,0.20713085258752634,0.2154408035199052,0.0019945737787652375,0.04466065134730166,0.13893488637191387,0.18272416633120364,0.2154408035199052,0.23567171428143202,0.26922590591139184
AM,0.23966027096651635,0.23901791452174026,0.002615218623018355,0.0511392082752398,0.1633038164845163,0.21318166269420485,0.23901791452174026,0.2783469485216835,0.3106994751362186,0.2720382687204866,0.2566902107156209,0.0034182918227607813,0.05846615963752692,0.19306355006880382,0.24438955052402192,0.2566902107156209,0.31420621710967755,0.35800025247676553
AI,0.22816477837497295,0.24455536082545004,0.002742720037208684,0.05237098468817141,0.13656623924953099,0.20527091129854425,0.24455536082545004,0.26152398322013426,0.2846967864442427,0.24858950559756313,0.26109771999599807,0.0044412705952768935,0.06664285854671072,0.12943471784286523,0.2295445868756696,0.26109771999599807,0.2925192931366605,0.31852582394964146
AG,0.1939299339469259,0.18974041285258347,0.0021405134825611184,0.046265683638752365,0.12566202827804723,0.16346213613403948,0.18974041285258347,0.22836366141116676,0.2551754183208388,0.2051169955649083,0.2097558885239958,0.0027313546957468296,0.052262364046671575,0.12293346510258035,0.17551481420140608,0.2097558885239958,0.23390086275763156,0.2786561338662538
AJ,0.15931099817519337,0.16416117253143836,0.0011115959879475508,0.033340605692571794,0.10879151741987683,0.13631842984099715,0.16416117253143836,0.1825696217211213,0.20226139388596326,0.1806520761768362,0.20084567757390004,0.002417436907643515,0.04916743747281848,0.10203401563128978,0.1470385760170706,0.20084567757390004,0.21301231938352358,0.236993518768097
AC,0.17607801732082703,0.16782165342800553,0.0012713969572376465,0.03565665375827696,0.13002610029050474,0.144873894751423,0.16782165342800553,0.19971632417763663,0.22908009742267188,0.17032876936167976,0.16301929097938025,0.0026541827204551297,0.05151876085908055,0.10932234789015327,0.12410820010390927,0.16301929097938025,0.20472845682084745,0.24801743063620482
AA,0.1666916485261483,0.16973657147194102,0.001193046226399403,0.03454050124707809,0.12037268431029115,0.1347849071423236,0.16973657147194102,0.19288354023786236,0.21537878535010732,0.17165755462872606,0.16515361140993493,0.002195260339039127,0.046853605400642616,0.11179264214831383,0.1408355621029334,0.16515361140993493,0.1898630883688977,0.2525242054485967
AE,0.2225840644128038,0.24707557170678618,0.0020111741727495813,0.04484611658493499,0.14699766745812426,0.19981364590605152,0.24707557170678618,0.2569988472770147,0.2643832259266346,0.2507041948917415,0.29506903692274394,0.00405739988214977,0.06369772273911972,0.1475066184584517,0.21247473502598097,0.29506903692274394,0.2980998850305785,0.3107019856187452
AH,0.20230535563674854,0.20529106469944705,0.0008620881220000981,0.029361337197070878,0.16006808641107084,0.17892690958301544,0.20529106469944705,0.22736098548789094,0.24159255217168113,0.23056063363755464,0.2159198221987802,0.0017764605020154439,0.04214807827191465,0.1734622135572363,0.19770542962084436,0.2159198221987802,0.26158367595672855,0.29099964561359803
AO,0.2028180753795067,0.190704462604646,0.003932057277321702,0.06270611834041158,0.12059185662508959,0.18671868971522348,0.190704462604646,0.21487977211254536,0.30415831419919026,0.2211368006898178,0.21264358157889374,0.005614182693040939,0.07492784991604216,0.12977179498965447,0.19937698636049017,0.21264358157889374,0.22635277441062412,0.3426269116597132
AN,0.2147929227873517,0.21736752143189275,0.0021350849486539095,0.046206979436594964,0.15166951255257452,0.18142746983679775,0.21736752143189275,0.25015187605076916,0.28233079260405736,0.2331760108098799,0.2242214015227695,0.0029878504898338903,0.054661233885029435,0.15714067686169947,0.197657092462866,0.2242214015227695,0.2767486563575511,0.31053397896305135
AB,0.1727218479234358,0.17778015369850403,0.0019545485678416565,0.044210276722066066,0.10807702507508607,0.14535556461097526,0.17778015369850403,0.18723597620435867,0.24186364893013146,0.17887697463909788,0.181849846318286,0.0022868480431736758,0.04782100002272721,0.10765635706912977,0.1434574027371553,0.181849846318286,0.220665715551775,0.2390941967632616
AF,0.21440913859911073,0.21974264692813342,0.0017106476878126769,0.041359976883609074,0.1551683694338457,0.17809341579891752,0.21974264692813342,0.24727513673940832,0.2672573671858135,0.24217792475624614,0.24191358009682132,0.002459737926985231,0.04959574504919984,0.1708625056958239,0.20917629874182864,0.24191358009682132,0.27959589537788676,0.3134148298716911
AK,0.21115668280591102,0.1896565915617175,0.0025174259157808377,0.05017395654899898,0.1628482599235715,0.1760543811634417,0.1896565915617175,0.22755271048599193,0.3056222958530102,0.23031922589140974,0.19624961427602905,0.004653616481038481,0.0682174206565924,0.16251684630691207,0.18680821001260706,0.19624961427602905,0.2559151901260859,0.35388353937173855
AD,0.18792042813633375,0.19049607564586682,0.0016218858479733556,0.04027264391585628,0.13868101289153822,0.15475873000991228,0.19049607564586682,0.20400907666184565,0.2571358710844814,0.18187142446205692,0.17712519410251118,0.002228921093903709,0.04721145087691871,0.1268750526569704,0.14482601542205448,0.17712519410251118,0.20771157612765867,0.2552596157630837
