cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AL,0.13171525446253843,0.15128832888374588,0.0012472604443058398,0.035316574640044576,0.09095535514623079,0.09515654375659315,0.15128832888374588,0.15555675547992975,0.1809026450738522,0.11558536226171987,0.1356688680535044,0.0013154560342119035,0.0362692160683396,0.07558312009199766,0.07714105898305529,0.1356688680535044,0.13901784773268805,0.16655316249097285
AM,0.13797220187085404,0.14658677683531104,0.0015799575389990508,0.039748679713910634,0.07183434612224002,0.12286018350699512,0.14658677683531104,0.16085246147329563,0.18886180272413858,0.12254209957431698,0.13554673623199678,0.001374873377192934,0.03707928501458643,0.06281429388447926,0.10806411599790633,0.13554673623199678,0.13970986258118312,0.17131093683520288
AI,0.12628337105793505,0.14678654063377747,0.0013117051499316737,0.036217470230976566,0.06281441764984405,0.1052226413352287,0.14678654063377747,0.15657996825398918,0.1600185060166195,0.10963265268965272,0.13254784166547487,0.0012668433093996315,0.035592742369753294,0.04380372539172549,0.09403686126488295,0.13254784166547487,0.1370295149128216,0.1401240883041123
AG,0.11767899885232302,0.11029212777191026,0.0008538879385537831,0.02922136099762951,0.08004106958656601,0.0977117523320109,0.11029212777191026,0.1358049073006053,0.16368114090784291,0.09944322737264245,0.08556423501042906,0.0007522622959675547,0.027427400459532337,0.06806427960824704,0.08117573170847021,0.08556423501042906,0.11291893855303806,0.1462521668442402
AJ,0.15652984952855553,0.15731731354469045,0.0017888511918634172,0.04229481282454643,0.09593341111844433,0.12772243873851144,0.15731731354469045,0.19199688812752128,0.21699318939390005,0.13756071881347542,0.13802584061346687,0.0017281413001026347,0.041570918922999946,0.08024960224287916,0.10764861663636391,0.13802584061346687,0.17055729316869886,0.1989617489275884
AC,0.12478712594220004,0.12994433149021198,0.0010390286473152088,0.03223396729096822,0.0709279602443378,0.10837594318115967,0.12994433149021198,0.14385637692513298,0.1663583680106563,0.10907298929819191,0.110252099695375,0.001355202401645054,0.03681307378697212,0.04600006379594539,0.09173168993771447,0.110252099695375,0.13325462711240293,0.1531333432634084
AA,0.10745577307375416,0.11661186839073143,0.0021034503987188463,0.045863388434772744,0.04008374548791459,0.0787382357661281,0.11661186839073143,0.1295271641441021,0.1773158637403438,0.09080437510307778,0.10465190968798156,0.0025192393915042014,0.05019202517835081,0.015312325522035418,0.06260692493702352,0.10465190968798156,0.11180649429540493,0.1655134317909689
AE,0.0903496636877217,0.08536811757810339,0.0013518405187760319,0.03676738389899439,0.05074872827104307,0.06585641818524562,0.08536811757810339,0.095345220547117,0.16055471737986096,0.07292887751795317,0.07227608698308985,0.0017469457335484448,0.04179647991815154,0.030422759427577575,0.04497245675857013,0.07227608698308985,0.07567596018237,0.15235734884472762
AH,0.14533240040531736,0.16290403377101653,0.002264228429547441,0.04758390935544747,0.07751909234314583,0.10084098998920685,0.16290403377101653,0.18425008943992532,0.20661279367084395,0.12551790161570398,0.1400406727693349,0.0026545546904373925,0.05152237077656067,0.05121925901856303,0.07893169642482004,0.1400406727693349,0.17339527310143843,0.18884490233347503
AO,0.12710850166809565,0.0936070118158965,0.0035807475729393782,0.0598393480323723,0.05050371641109276,0.08849302632530545,0.0936070118158965,0.18065620752794964,0.214016844870007,0.11239308040091021,0.07684728613630341,0.003990507194773275,0.06317046141016602,0.0294393642824078,0.07514857678591275,0.07684728613630341,0.16703507563634068,0.20319995323834306
AN,0.13324970517784956,0.12112226881627335,0.002144589791484845,0.04630971595124337,0.0750302002975935,0.10154099768424371,0.12112226881627335,0.1681292330693663,0.20678559403719965,0.116353522562967,0.10588564886147418,0.0022641543588798035,0.04758313103274945,0.060899382528697844,0.0763985074672531,0.10588564886147418,0.1517522554426783,0.19104699362225175
AB,0.1366035135421425,0.1266214910467885,0.001580722978962059,0.03975830704346023,0.08059468026776938,0.11481904259901685,0.1266214910467885,0.1644756977687594,0.1963294659601248,0.12153015312434304,0.10952808242998546,0.001623054237427162,0.04028714729820371,0.0617226026479623,0.10332439105593409,0.10952808242998546,0.14929880477819288,0.18043135408840444
AF,0.1460134906294027,0.13210692985843597,0.002602248649901294,0.051012240196851716,0.08716758524640635,0.1031440888348154,0.13210692985843597,0.17588674748141447,0.22953893102807738,0.12815517303250581,0.11387894743061697,0.00284824365924138,0.05336893908671391,0.06603990432416856,0.08173567995504873,0.11387894743061697,0.15647810890909042,0.216917572952246
AK,0.1506226771447753,0.1562163154124134,0.0020698658968136456,0.04549577889006458,0.08426580230039021,0.12313942048720466,0.1562163154124134,0.16436327385091276,0.22376735145841703,0.1322095354979279,0.13952124753195952,0.0022193106470352027,0.047109560038650355,0.06637432219115988,0.0978499960529016,0.13952124753195952,0.14508558211589048,0.2091496851388071
AD,0.14496899649968686,0.15314020632636013,0.0015703179354463607,0.03962723729262943,0.07118499967375147,0.13559124678381002,0.15314020632636013,0.17719740573563705,0.1833358817266353,0.1311471411508901,0.13595590750746006,0.001618154722906204,0.04022629392457381,0.05836907525705021,0.11948882450435488,0.13595590750746006,0.16551675872727173,0.17393976439353517
