cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AN,0.12252190519897153,0.11153786537561355,0.0015732586063855218,0.03966432410095402,0.07789840691071588,0.09395164554661445,0.11153786537561355,0.15130964247230405,0.17981513153382783,0.10031913790991238,0.09084645423749374,0.001964959386995499,0.04432786242303478,0.04692121819777098,0.06859834145862366,0.09084645423749374,0.14031765571380653,0.15925004100480533
AI,0.10789224540380947,0.11081172512785924,0.0019146419820329872,0.04375662215062981,0.046546023178682165,0.07935644105605638,0.11081172512785924,0.148992846148813,0.15745587701937844,0.0828560945933005,0.08477988449130072,0.0019200826383081904,0.043818747566631684,0.020418950147375388,0.05921865902165996,0.08477988449130072,0.12313462962219067,0.13195475118672562
AD,0.13239429304559563,0.1302229132925416,0.002999810473450718,0.05477052559041878,0.05607551372200923,0.10470122685175745,0.1302229132925416,0.178971756572613,0.1986567505256256,0.11690607182859068,0.1028907990442795,0.005389932095271087,0.07341615690889225,0.022355400789717147,0.07829674278276097,0.1028907990442795,0.17189570027212042,0.2168876948506939
AL,0.12507697907500415,0.1253757828053796,0.0034854228693240266,0.05903747004508261,0.0512767815908649,0.10670776440077981,0.1253757828053796,0.12838352937573172,0.20857034845603656,0.09840836652968328,0.10142274346060415,0.003499854387037895,0.05915956716405128,0.023209480019460202,0.07763018401960561,0.10142274346060415,0.10235532886172724,0.18131129340585453
AO,0.11626799727143516,0.08630711501911387,0.003712134955168514,0.06092729236695583,0.06685202040435012,0.06910911306513401,0.08630711501911387,0.1435811215079745,0.21386884341273626,0.09810118639136745,0.06711230373842843,0.0042384382637345695,0.06510328919290154,0.04394880539403178,0.05280034429740906,0.06711230373842843,0.12069900875164222,0.20354261030625442
AG,0.1451804968626599,0.15318280113358482,0.0017494007550937502,0.04182583836689649,0.08703302023210913,0.12767819608666928,0.15318280113358482,0.15402022663417278,0.19976699918011684,0.12312083934960444,0.12982140468121817,0.0016491112044765943,0.04060925023287914,0.06733202972345215,0.10706851021601897,0.12982140468121817,0.13059101683918933,0.17681375718487433
AE,0.13522302894942032,0.12920168768043339,0.0011938961784674225,0.03455280275849446,0.09164690610089725,0.11334808642350164,0.12920168768043339,0.16604919693878933,0.1798565663027945,0.1213619345300156,0.11919613172072714,0.0011231115075812812,0.03351285585534723,0.0761938015749242,0.10119654688925314,0.11919613172072714,0.15355885629702246,0.16103581467844735
AC,0.12768327801663407,0.1429981602993346,0.004760339417014985,0.06899521300072191,0.033007529745052555,0.06847742256329378,0.1429981602993346,0.19060020433392227,0.20201761638243299,0.11627349615008621,0.13071102726491418,0.005199512809904997,0.07210764737463703,0.017876042942439767,0.054345809626756066,0.13071102726491418,0.18472676865130547,0.19347677240517394
AH,0.11822377411124114,0.1254971247350218,0.001317832547356887,0.03630196340911724,0.06745040466504439,0.09790978867721051,0.1254971247350218,0.1311621612791422,0.16542863334044677,0.09636741752442941,0.10055796504613193,0.0015010455370642083,0.03874332893627248,0.04550522189411222,0.076167082038471,0.10055796504613193,0.10499923617740098,0.15005298560141825
AB,0.10702790977285366,0.10475616002056888,0.0005425442057474346,0.023292578340480784,0.08009183691626211,0.09348773835370108,0.10475616002056888,0.1131092529824948,0.1415869094801184,0.11662993678280109,0.11467367335001033,0.005878951549171344,0.0766743213153618,0.02269930076247239,0.07814470449385194,0.11467367335001033,0.1327020451154006,0.2277849627789521
AJ,0.1090148261669695,0.09290128661784315,0.0023655535343427886,0.04863695646669093,0.06344799778378382,0.06439308483534868,0.09290128661784315,0.14718258048563937,0.17768344203276995,0.08477107526083046,0.07111490819534963,0.0025433075225178557,0.050431215754905764,0.0368258452366869,0.037066333832730385,0.07111490819534963,0.12463539767078263,0.15387544620680027
AF,0.12270760067303525,0.1116927849161159,0.003435908320259496,0.05861662153570006,0.05784201234887596,0.06991090170783153,0.1116927849161159,0.16832601414224208,0.2052093310442651,0.09903454839693791,0.08435250408942804,0.0033899199946063334,0.05822301945627978,0.03737893784604891,0.047232078827961814,0.08435250408942804,0.1421758358319518,0.1835933320625632
AA,0.14718156780156413,0.15288804832975086,0.0025668840499092284,0.050664425881571266,0.0739246937114567,0.11700144395399181,0.15288804832975086,0.18858841586516434,0.20629639846476852,0.1414658341039732,0.16162775129474874,0.003523281595682092,0.059357237096095465,0.05960696392929188,0.09307174720093078,0.16162775129474874,0.17172026263972007,0.21189557313428004
AK,0.10703038179934439,0.11298610235803454,0.0015642810187017344,0.03955099263863973,0.049321043397716126,0.0877003094648803,0.11298610235803454,0.1323072778352582,0.15382683041486772,0.09036298199997796,0.09088193953311119,0.0010328722658723968,0.032138330166211135,0.04990149762070408,0.06875953614746352,0.09088193953311119,0.1061463555011338,0.13409906415816883
AM,0.14667661075434457,0.1435328246262862,0.0027918651231729247,0.05283810294827895,0.07977761102943134,0.12874337048837098,0.1435328246262862,0.15904929779672256,0.2209503964443897,0.1244787107738603,0.12290201099371223,0.0025086311752073663,0.05008623738321103,0.05942327557559844,0.10570394716259772,0.12290201099371223,0.13884200053111398,0.19431461161830094
