cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AN,0.31037626131226254,0.29178046659395185,0.0016893804430066922,0.04110207346359417,0.2728328562450453,0.27459657331841814,0.29178046659395185,0.3512336803855618,0.3662296061645391,0.29899428356863506,0.27916729943508495,0.0017258070249979122,0.04154283361782044,0.2620879517403618,0.26280918156843924,0.27916729943508495,0.33958873747098894,0.356092528951278
AI,0.2539349864038938,0.24490473684206493,0.0029806193131897214,0.0545950484310594,0.19586697144281634,0.23297635403511557,0.24490473684206493,0.2534270380098245,0.3368493463623366,0.23360291873300487,0.2257652291493021,0.0032170844763312148,0.05671934834191252,0.17463249970077335,0.21341391365478563,0.2257652291493021,0.22715627278516765,0.3194744096302606
AD,0.22892394897219684,0.2207170506693942,0.002463386655831757,0.049632516114254746,0.1684550638700972,0.19283994726273082,0.2207170506693942,0.2662459273491246,0.2981422309825918,0.20516485298769682,0.1953710127532286,0.002853901837613197,0.05342192281838232,0.14055547971738172,0.16794573033200258,0.1953710127532286,0.24265003002434304,0.2810230036109235
AL,0.3130796235833127,0.2924158414104575,0.009577380438785189,0.09786409167199779,0.2159141401056267,0.2278925576886534,0.2924158414104575,0.36046889409259464,0.4595513831862481,0.30135744702206174,0.2784291422012356,0.009550515288527546,0.09772673783836001,0.20515560723101411,0.21843163303410407,0.2784291422012356,0.34888149945273034,0.44791015014226626
AO,0.2767463732780654,0.2616546610151199,0.002102758836872833,0.04585584844785704,0.2312663240205406,0.24422398030072384,0.2616546610151199,0.29619075301115727,0.34855209567185974,0.26496931271567714,0.24775319576512478,0.002252566658271431,0.04746121214498668,0.21903076305818553,0.23211469984250205,0.24775319576512478,0.28547066894375533,0.33922883657887776
AG,0.5158636884957455,0.5111496882115016,0.00635810445525568,0.07973772291240627,0.4072355576936363,0.4956685762503634,0.5111496882115016,0.5472535667181199,0.6225283089781443,0.4931703099193892,0.4878956527301718,0.00690801195211917,0.08311445092232259,0.3799686650745332,0.47220910218259216,0.4878956527301718,0.5263931842524797,0.6043512770874702
AC,0.5144066857980143,0.5292294167577948,0.004318814682499106,0.06571768926627827,0.41388459067086275,0.49875615851495286,0.5292294167577948,0.5614261978036261,0.576722938323722,0.4863917896390368,0.504045215913641,0.004732965291730653,0.06879654999875105,0.37995949872665097,0.47328671689483925,0.504045215913641,0.5350685530882805,0.5485139560943534
AE,0.539050729213784,0.534004506287532,0.003617084940017652,0.060142205978976626,0.4608196508941448,0.504346049732693,0.534004506287532,0.5832611301946173,0.6168319199475559,0.5099483864097406,0.5040183804787132,0.004153123174237668,0.06444472960791804,0.4264069160837948,0.47227968542386556,0.5040183804787132,0.5578842680372724,0.5935634098941138
AH,0.16529044721323977,0.15788040316729307,0.0014602425288081195,0.038213119851801154,0.1323823793428824,0.14242671176395433,0.15788040316729307,0.16031881888458976,0.22540047565582522,0.14017165472820634,0.13231468266457502,0.0016458123369543947,0.04056861270680074,0.1055830733399257,0.11640604112054977,0.13231468266457502,0.13401668827881427,0.2038737568954226
AB,0.5169186694454398,0.5089388922538377,0.013961415730772482,0.11815843486934177,0.3691264533918923,0.4442524979458784,0.5089388922538377,0.5759781667383279,0.6830917416936385,0.4954560125028223,0.48833601010071115,0.015162816307433755,0.12313738793491502,0.340818960321709,0.41863282503880317,0.48833601010071115,0.5575328109775758,0.6682306601459093
AJ,0.19252985287875357,0.17810019537009233,0.0026149181528124983,0.051136270423374625,0.1352938116770304,0.1597409415948813,0.17810019537009233,0.2216512320406811,0.269045515921878,0.16608259730971023,0.1492011197726733,0.002668026724843077,0.05165294497744612,0.10980864852892597,0.13356788852499524,0.1492011197726733,0.19579138522536066,0.24392221712974743
AF,0.24566342157800444,0.2609264307138251,0.007336605831624349,0.08565398900007137,0.11799553645840867,0.21658064466892138,0.2609264307138251,0.30693487621252924,0.33406534422218165,0.22458633718831,0.24195541714987862,0.007581669118582607,0.08707278058373126,0.0943514920857534,0.19469487573777683,0.24195541714987862,0.2887683535174618,0.3116968857499576
AA,0.5112523386634403,0.4958896918539021,0.004034738248888096,0.06351958948929139,0.4291529854517344,0.4840342241797992,0.4958896918539021,0.5668566585876578,0.5923506428592232,0.4852361470281039,0.4726283479984692,0.004213203462137906,0.06490919397233265,0.39878336462850694,0.4587832995014882,0.4726283479984692,0.5423718469490492,0.565942793366055
AK,0.23807326487633404,0.2434501293898429,0.00442142396843829,0.06649378894632407,0.14414073322223994,0.21281176501557408,0.2434501293898429,0.274530228134218,0.31826914566658515,0.2268161631484635,0.23175322529719677,0.004563959604753089,0.06755708404566534,0.131935613629321,0.19998447935701386,0.23175322529719677,0.26370001370943047,0.3092353623144057
AM,0.31323738084180824,0.30157254063028593,0.004173282378895943,0.06460094719813281,0.2424746867535715,0.2520299262530012,0.30157254063028593,0.37865671604353945,0.39480113476820494,0.3062910089587618,0.29495040789221294,0.004272832767946033,0.065366908814369,0.23532159630056498,0.2429643969150277,0.29495040789221294,0.3725857340576,0.38851238082452977
