cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AN,0.264994510927631,0.2637772852718521,0.0041239928740916575,0.06421832195013863,0.18049520897417576,0.2190966470714885,0.2637772852718521,0.31229411607762037,0.34997941528359705,0.26030357084995837,0.25923625462715877,0.004197626162289229,0.06478908983995091,0.17552392148571103,0.2130346728281893,0.25923625462715877,0.30723516949158053,0.34655328872756974
AI,0.10667457741776155,0.11134429065604512,0.0018248536449209773,0.04271830573560915,0.05701596081246804,0.06348959925984154,0.11134429065604512,0.1427170146066839,0.15564688922438935,0.10107184563945575,0.10756044427090364,0.0022085103079522604,0.04699479022138795,0.04517624151177663,0.053500444997307994,0.10756044427090364,0.14009356156050914,0.15509720784450848
AD,0.09672223936464813,0.08513907053805038,0.001965834774451452,0.04433773533291311,0.051602520075583906,0.056810329880534624,0.08513907053805038,0.13525338817275775,0.15627616273541234,0.09031406898388183,0.0777038422626069,0.002325845730508895,0.048227022824438324,0.04329548480395973,0.04465521331775266,0.0777038422626069,0.13133083932665263,0.15513930788753028
AL,0.26038608423745957,0.2640042251780569,0.003278880042832596,0.05726150576812136,0.18144173530471003,0.21995531998498344,0.2640042251780569,0.3112818608526244,0.328132593831053,0.2549897320301644,0.259304379627862,0.0034016802718975867,0.058323925381421185,0.17466148148543917,0.21307016470133783,0.259304379627862,0.3068531712823167,0.3236549790953586
AO,0.26114451698721064,0.26605404653043524,0.003607874306911236,0.06006558338109467,0.182041623129881,0.22010138119320655,0.26605404653043524,0.2882845728034907,0.3437883463625942,0.2558258973438585,0.2603990834321356,0.003608554187589498,0.060071242600677886,0.1769047852126103,0.21401378244019392,0.2603990834321356,0.28413557886527957,0.33841324796027894
AG,0.549415397028411,0.5585182886457669,0.014513690292355505,0.12047277822128742,0.38946030758191363,0.500593574285908,0.5585182886457669,0.5742184324501554,0.7147629711351654,0.5404384318564445,0.5501878601556842,0.014384178118695726,0.11993405737610867,0.3816618321519671,0.489791692225068,0.5501878601556842,0.5650375243867017,0.7052057966125551
AC,0.5124578514343044,0.5617942092175264,0.011781735923280657,0.108543705129688,0.347879889006269,0.4354664846404257,0.5617942092175264,0.5983026508535599,0.6135744413649966,0.5017425410992855,0.5508946654724445,0.01159759384340134,0.10769212526179127,0.33927451974949463,0.42326125386098984,0.5508946654724445,0.5884921906538554,0.6013541758028746
AE,0.5260066876390016,0.5648749257754422,0.01148974064156118,0.10719020776899903,0.35997223326542327,0.46542229746832553,0.5648749257754422,0.6072228536802714,0.6329403469396702,0.5113208526836797,0.550457275143832,0.01178109237662277,0.1085407406305244,0.3447344287930012,0.44579183643464015,0.550457275143832,0.5929544765349293,0.6215117119693737
AH,0.10161828482732954,0.09647551070089125,0.0015983166319782013,0.0399789523621893,0.056928906977450545,0.06336691057412612,0.09647551070089125,0.13497034981422124,0.155573772002261,0.09507539881482667,0.0920978812241734,0.001913814654156444,0.04374716738437409,0.04465707701106679,0.05294680728882495,0.0920978812241734,0.13025415625394887,0.1536007138656017
AB,0.5335972673691498,0.5750086409670887,0.014457417836536446,0.12023900297547567,0.3517881101235393,0.4552289585852728,0.5750086409670887,0.6288184962186665,0.6558578753734051,0.523954711018136,0.5655209106215311,0.01441735511398505,0.12007229119986447,0.3430452005994681,0.44372197559379195,0.5655209106215311,0.6194765332318027,0.6461775973732944
AJ,0.10592185472127642,0.09595546120138428,0.002153437451194864,0.04640514466300977,0.05549731876914763,0.06294278622417902,0.09595546120138428,0.14738037498409823,0.16898754860279644,0.10035670538545279,0.09197795657752897,0.0025771333687860188,0.0507654741806478,0.04399228283243125,0.05196023165376485,0.09197795657752897,0.14712399039152121,0.1675824606981318
AF,0.10616426088727128,0.09484297952980923,0.002202271911442791,0.0469283700062424,0.05643701108767049,0.062418900017285076,0.09484297952980923,0.1474759262088606,0.17072213596950908,0.10061028949460545,0.09203916919431018,0.00254668078635668,0.05046464887777066,0.04476083782382273,0.052408136340037645,0.09203916919431018,0.14799423735027803,0.16700485171499618
AA,0.5267986132243565,0.5758224948407266,0.012618391372453188,0.11233161341516104,0.3532025218373119,0.45812900421297376,0.5758224948407266,0.6120175261769182,0.6321673067648501,0.5156037525986678,0.5665183775646231,0.01273859658223759,0.11286539142818577,0.3417096176786905,0.4444480337008214,0.5665183775646231,0.6008575901399102,0.6206987459627668
AK,0.27074339357085503,0.2634133253456015,0.004874917559843315,0.06982060985012459,0.18174697367858395,0.22035171702707312,0.2634133253456015,0.33489905041414125,0.35911557285958573,0.2651155836085703,0.258565977932262,0.004981229458963105,0.07057782554714409,0.1754355080036818,0.21253115909480197,0.258565977932262,0.3295903046064943,0.35451000151304796
AM,0.2770445395985099,0.28798987792556685,0.005151674858478832,0.07177516881539765,0.17900772962690997,0.21727010160906013,0.28798987792556685,0.34513161968189854,0.35677002679258407,0.27400987384436787,0.2841717529797325,0.005120273796033167,0.07155608846236054,0.17636945109835883,0.21459465748997106,0.2841717529797325,0.34155663874729514,0.3543737385667645
