cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
AN,0.9988235808588994,0.9990459210001769,1.5574957857795097e-07,0.000394651211296698,0.9981734360074054,0.9987321085586421,0.9990459210001769,0.9990620984249197,0.9991162987017281,0.9991674969058332,0.9992530737604414,5.268370482977738e-08,0.00022952931148281994,0.9988313428344852,0.9990049164761238,0.9992530737604414,0.9993000179695498,0.9994238508908002
AI,0.4265279300589295,0.44214492488172685,0.007418700318121379,0.08613187747937101,0.29351915919546034,0.4084090701836304,0.44214492488172685,0.4955988537610774,0.5073488310779024,0.4232898301044252,0.4396158772673638,0.00735429697018361,0.08575719777478512,0.2907882922511872,0.4044427053287153,0.4396158772673638,0.4940430938693924,0.5021402202747299
AD,0.41093474014275405,0.4243122837184012,0.006513657009928661,0.08070723022089571,0.2866899394130644,0.3869516665591059,0.4243122837184012,0.4688839705948356,0.49692830212189953,0.40775802463468386,0.4211053193913284,0.006421252224954744,0.0801327163208308,0.2847034307576,0.3839286951822362,0.4211053193913284,0.4631022191579405,0.4942308645818094
AL,0.12071732231016441,0.07670237634911087,0.005029896905488883,0.07092176609115768,0.07190937761304698,0.07239029260300196,0.07670237634911087,0.1452816521516168,0.23671783720565095,0.1148218181633779,0.06798125435012516,0.005166178441891029,0.07187613263031777,0.06745446512216216,0.06765946863979486,0.06798125435012516,0.13858330897178164,0.23243706813017473
AO,0.9984394187104515,0.9986112725455314,2.366677927402283e-07,0.0004864851413355071,0.9976517300653671,0.9984282264937362,0.9986112725455314,0.9987273829352414,0.9988420965425594,0.9991105679191369,0.9991210474955792,3.6699755002517967e-08,0.0001915718011673899,0.9988592831199342,0.9989580678069317,0.9991210474955792,0.9992654059296093,0.9993480679469792
AG,0.13570133949365923,0.10685717417587465,0.004794385856990726,0.06924150386141772,0.07166174509511505,0.08074909139286567,0.10685717417587465,0.17543076373506758,0.24354100933587552,0.13039419863354954,0.09900826757424194,0.004861504939089295,0.0697244931074389,0.067869979424309,0.0760261287076125,0.09900826757424194,0.1699693126757566,0.2393973080011356
AE,0.11078056726269879,0.07704827262220969,0.00520756354585685,0.07216345020754517,0.05034103731085661,0.07267448015877252,0.07704827262220969,0.12146509984231466,0.22885547731131853,0.10475545330274527,0.06847845726505586,0.005330380622516252,0.07300945570620461,0.04484225989500235,0.06745096716782525,0.06847845726505586,0.11592565979633128,0.22441466184868183
AC,0.43677861078068,0.4423685979078467,0.006388055858509906,0.07992531425343229,0.31659553063482193,0.4139826089756717,0.4423685979078467,0.49227102827154223,0.5286424288209408,0.4337862002242731,0.4396584921412534,0.006266579392913584,0.07916172934514243,0.3146816856973791,0.41209262056040386,0.4396584921412534,0.48661989024475155,0.5252796339436172
AH,0.13531903563105366,0.10247840424025323,0.0048142058342550845,0.06938447833813471,0.0731323729921114,0.08399339507013087,0.10247840424025323,0.1741124701967389,0.24417457222275482,0.13011488641954413,0.09889861453540132,0.004871574045674873,0.0697966621384925,0.06758461840441007,0.07569224228981633,0.09889861453540132,0.16901760825919662,0.23941075315956165
AB,0.3804027383399844,0.39328312986891123,0.006479093409388304,0.08049281588681255,0.2563838274295822,0.357023460175716,0.39328312986891123,0.43702846959405356,0.4672302237401049,0.3767525005849488,0.39032729274524913,0.0063873156353957605,0.07992068340170622,0.25342479798830814,0.3539610847174505,0.39032729274524913,0.4310326211138968,0.46325047588693946
AJ,0.200759844119933,0.20088027651967127,0.0027744265862120945,0.052672825880259115,0.14487561375192237,0.1478765769456423,0.20088027651967127,0.24748717623329816,0.260607526728866,0.18006236504659698,0.17700145141379006,0.001875613390157545,0.04330835242949731,0.13106214345019798,0.14067269727206005,0.17700145141379006,0.22048110165011142,0.23194760666195235
AF,0.1258798396078821,0.09182257696377794,0.004764874779248764,0.0690280723999212,0.07095398179358806,0.07405741142067397,0.09182257696377794,0.15201871716288876,0.23766153759509862,0.11981227384697675,0.08370543884450837,0.004739192605452372,0.06884179403133224,0.06775270159049623,0.06830478979903619,0.08370543884450837,0.14508406721181288,0.23148694739507336
AA,0.4161583333800865,0.4421314018885335,0.008573518344682469,0.0925932953549147,0.2701477190522622,0.40813819380991184,0.4421314018885335,0.47606261354384966,0.49727760738566384,0.4130524159280948,0.43969041462951053,0.008498343470136524,0.09218646034064072,0.26775376730069683,0.40451191858712837,0.43969041462951053,0.4710601337445793,0.49429525242016226
AK,0.12618352573168778,0.07550419800888378,0.0057333598895881405,0.07571895330489019,0.07252310070061166,0.07336775693315171,0.07550419800888378,0.16914848276131603,0.2455370409519738,0.12021625653536423,0.06868596281837877,0.005720481388526436,0.0756338640327627,0.06782537829131047,0.06804483954190521,0.06868596281837877,0.1618642780034333,0.23974140779949435
AM,0.9984202400081138,0.9986424727878552,2.0953144399636043e-07,0.0004577460474939794,0.9976773734931473,0.9982658190419897,0.9986424727878552,0.9987045063884282,0.9988172713372553,0.9990826339723835,0.9991341085819414,5.233132990502239e-08,0.00022876042032008595,0.9987626070303994,0.9989220893618708,0.9991341085819414,0.9992001928579138,0.9993712643532044
