0,2.0899049102150154e-06
1,2.0962724319050752e-06
2,2.077951240440311e-06
3,2.065834351364432e-06
4,2.0585281931238887e-06
5,2.0561986165853565e-06
6,2.0611082475882674e-06
7,2.072146735557609e-06
8,2.095513675654925e-06
9,2.1300909968929325e-06
10,2.1740535194216425e-06
11,2.2270258601764114e-06
12,2.2882505031055046e-06
13,2.3538330123825274e-06
14,2.4213088967936996e-06
15,2.4886331220833504e-06
16,2.5559375286435288e-06
17,2.6192209473840914e-06
18,2.680483499792395e-06
19,2.7371740564434113e-06
20,2.7925898832463252e-06
21,2.8445353149756727e-06
22,2.8936209454210844e-06
23,2.9405244992994563e-06
24,2.982599239084656e-06
25,3.0223181648832077e-06
26,3.059090720786571e-06
27,3.091692507115976e-06
28,3.122159939505463e-06
29,3.1496448040841762e-06
30,3.1756816441756016e-06
31,3.200212300705749e-06
32,3.2224898339407274e-06
33,3.242978364266559e-06
34,3.260454236421996e-06
35,3.2780117395151567e-06
36,3.295036378674935e-06
37,3.3109469507667823e-06
38,3.3280392072759788e-06
39,3.345646921793783e-06
40,3.3635716434745303e-06
41,3.3825178760620924e-06
42,3.4021166560773894e-06
43,3.422802645876675e-06
44,3.446580581386784e-06
45,3.4707255810165248e-06
46,3.4956505541042768e-06
47,3.521435204792829e-06
48,3.5495257269736813e-06
49,3.578338048873031e-06
