0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
AZ,A5,AV,AX,A4,A2,AY,A1,AW,A3,AN,AS,AQ,AL,AR,AM,AU,AF,AK,AJ,AO,AE,AG,AT,AI,AH,AD,AB,AC,AA
AZ,A5,AV,AX,A4,A2,AY,A1,AW,A3,AN,AS,AQ,AL,AR,AM,AU,AF,AK,AJ,AO,AE,AG,AT,AI,AH,AD,AB,AC,AA
AZ,A5,AV,AX,A4,A2,AY,A1,AW,A3,AN,AS,AQ,AL,AR,AM,AU,AF,AK,AJ,AO,AE,AG,AT,AI,AH,AD,AB,AC,AA
AZ,A5,AV,AX,A4,A2,AY,A1,AW,A3,AN,AS,AQ,AL,AR,AM,AU,AF,AK,AJ,AO,AE,AG,AT,AI,AH,AD,AB,AC,AA
AZ,A5,AV,AX,A4,A2,AY,A1,AW,A3,AN,AS,AQ,AL,AR,AM,AU,AF,AK,AJ,AO,AE,AG,AT,AI,AH,AD,AB,AC,AA
AZ,A5,AV,AX,A4,A2,AY,A1,AW,A3,AN,AS,AQ,AL,AR,AM,AU,AF,AK,AJ,AO,AE,AG,AT,AI,AH,AD,AB,AC,AA
AZ,A5,AV,AX,A4,A2,AY,A1,AW,A3,AN,AS,AQ,AL,AR,AM,AU,AF,AK,AJ,AO,AE,AG,AT,AI,AH,AD,AB,AC,AA
AZ,A5,AV,AX,A4,A2,AY,A1,AW,A3,AN,AS,AQ,AL,AR,AM,AU,AF,AK,AJ,AO,AE,AG,AT,AI,AH,AD,AB,AC,AA
AZ,A5,AV,AX,A4,A2,AY,A1,AW,A3,AN,AS,AQ,AL,AR,AM,AU,AF,AK,AJ,AO,AE,AG,AT,AI,AH,AD,AB,AC,AA
AZ,A5,AV,AX,A4,A2,AY,A1,AW,A3,AN,AS,AQ,AL,AR,AM,AU,AF,AK,AJ,AO,AE,AG,AT,AI,AH,AD,AB,AC,AA
AZ,A5,AV,AX,A4,A2,AY,A1,AW,A3,AN,AS,AQ,AL,AR,AM,AU,AF,AK,AJ,AO,AE,AG,AT,AI,AH,AD,AB,AC,AA
AZ,A5,AV,AX,A4,A2,AY,A1,AW,A3,AN,AS,AQ,AL,AR,AM,AU,AF,AK,AJ,AO,AE,AG,AT,AI,AH,AD,AB,AC,AA
